x0,x1,x2,x3,x4,x5,weight,source_index
0.247,0.438,0.0358,0.0447,0.000867,0.39,1721.7551557700745,57408
0.617,0.289,0.0513,0.431,0.0027,0.346,2669.1706888986396,38606
0.793,0.444,0.612,0.414,0.0,0.222,25.010969723562965,33950
0.404,0.906,0.56,0.166,0.0,0.435,45.019745502413336,58183
0.869,0.802,0.504,0.0978,0.0,0.346,56.02457218078104,87161
0.556,0.261,0.0289,0.797,0.016,0.219,5170.267661254936,34422
0.457,0.561,0.0338,0.596,0.45,0.0346,1054.4624835454147,111825
0.826,0.717,0.0505,0.595,0.0,0.381,1648.7231241772706,14732
0.365,0.134,0.59,0.871,0.126,0.175,15.006581834137778,59326
0.599,0.369,0.962,0.921,0.0,0.494,84.03685827117157,18432
0.467,0.944,0.891,0.859,1.43e-06,0.0762,158.06932865291793,18435
0.573,0.761,0.953,0.785,0.0,0.192,324.142167617376,18576
0.107,0.219,0.0411,0.307,0.906,0.0315,577.2531812198332,39258
0.512,0.394,0.0263,0.0149,0.901,0.083,779.341816586222,65853
0.495,0.884,0.0461,0.00214,0.786,0.474,2897.270732777534,27796
0.871,0.618,0.044,0.000284,0.889,0.451,4305.8885476086,109688
0.48,0.926,0.679,0.000644,0.561,0.217,5.002193944712593,27424
0.54,0.983,0.578,0.0487,0.922,0.0695,4.001755155770074,58262
0.404,0.0286,0.101,0.995,0.958,0.236,4253.865730583589,75910
0.596,0.148,0.0374,0.965,0.921,0.488,1549.6796840719612,16197
0.155,0.528,0.179,0.774,0.652,0.0236,254.11145239139972,101331
0.74,0.506,0.0463,0.91,0.635,0.0431,224.09828872312417,105422
0.533,0.331,0.588,0.982,0.652,0.23,5.002193944712593,94222
0.436,0.494,0.0366,0.0164,0.0177,0.624,264.1158402808249,84770
0.544,0.337,0.0653,0.357,6.34e-05,0.667,2253.9885914874944,91965
0.436,0.88,0.0651,0.0154,0.0,0.683,5049.214567792891,47294
0.779,0.435,0.542,0.334,0.000114,0.525,36.01579640193067,94298
0.429,0.829,0.509,0.0973,0.0,0.555,5.002193944712593,83285
0.653,0.592,0.545,0.31,0.0,0.57,50.02193944712593,36234
0.478,0.311,0.0357,0.899,0.107,0.667,1025.4497586660816,16022
0.635,0.393,0.0394,0.652,0.0,0.97,3981.746379991224,64294
0.332,0.74,0.0333,0.72,0.0,0.553,1038.4554629223344,43998
0.495,0.472,0.567,0.974,1.84e-05,0.965,6.002632733655112,26499
0.58,0.33,0.948,0.718,0.0,0.702,94.04124616059674,18359
0.432,0.715,0.853,0.819,0.0,0.582,45.019745502413336,18687
0.569,0.722,0.925,0.819,0.0,0.538,213.09346204475645,18322
0.497,0.499,0.056,0.0558,0.73,0.516,13.005704256252741,84458
0.773,0.329,0.226,0.00125,0.797,0.532,291.1276875822729,94096
0.424,0.959,0.0473,0.000119,0.909,0.612,432.189556823168,38412
0.798,0.703,0.0856,0.00418,0.888,0.754,2142.9398859148746,28991
0.4,0.00129,0.0549,0.912,0.934,0.548,300.1316366827556,54841
0.779,0.257,0.0791,0.84,0.91,0.54,498.2185168933743,5971
0.429,0.535,0.0379,0.815,0.93,0.926,83.03641948222904,76062
0.719,0.655,0.0302,0.792,0.892,0.568,236.10355419043438,105262
0.742,0.521,0.0441,0.0252,0.023,0.646,2835.243527863098,56920
