x0,x1,x2,x3,x4,x5,weight,source_index
0.315,0.418,0.0299,0.131,0.000679,0.237,1721.468118523458,81790
0.766,0.179,0.133,0.113,0.0,0.355,2668.725706113066,103693
0.482,0.46,0.577,0.357,0.0,0.434,2.000544007581009,94291
0.768,0.374,0.723,0.288,1.67e-06,0.398,25.00680009476261,15360
0.404,0.906,0.56,0.166,0.0,0.435,45.012240170572696,48416
0.592,0.77,0.95,0.434,0.0,0.368,56.015232212268245,18925
0.358,0.557,0.059,0.695,0.0,0.494,1054.2866919951916,81960
0.57,0.602,0.0312,0.538,0.0,0.126,1648.4482622467513,70689
0.485,0.253,0.571,0.745,0.000741,0.338,15.004080056857566,84362
0.513,0.325,0.936,0.829,0.0,0.462,84.02284831840237,18356
0.433,0.959,0.853,0.922,8.38e-06,0.0932,158.04297659889968,18840
0.698,0.814,0.9,0.988,3.25e-06,0.157,324.0881292281234,18353
0.173,0.147,0.0438,0.397,0.902,0.029,577.1569461871211,39336
0.786,0.461,0.0841,0.0597,0.941,0.252,779.211890952803,17805
0.904,0.379,0.536,0.125,0.891,0.354,1.0002720037905044,24254
0.397,0.668,0.558,7.93e-05,0.86,0.366,5.001360018952522,59515
0.54,0.983,0.578,0.0487,0.922,0.0695,4.001088015162018,58262
0.593,0.103,0.081,0.986,0.6,0.443,1549.4213338714912,64902
0.408,0.589,0.0697,0.506,0.828,0.42,254.06908896278813,54074
0.766,0.564,0.101,0.598,0.889,0.381,224.06092884907298,54864
0.659,0.353,0.723,0.984,0.807,0.438,5.001360018952522,94101
0.558,0.965,0.531,0.763,0.836,0.16,1.0002720037905044,59644
0.475,0.44,0.0354,0.499,0.0,0.528,264.0718090006932,12031
0.69,0.494,0.041,0.198,2.26e-05,0.86,2253.6128245400064,37432
0.5,0.481,0.506,0.211,0.0,0.516,2.000544007581009,111105
0.788,0.336,0.561,0.108,0.0,0.796,36.00979213645816,18351
0.464,0.902,0.549,0.0395,0.0,0.641,5.001360018952522,26954
0.62,0.539,0.52,0.391,0.0,0.72,50.01360018952522,9855
0.447,0.418,0.0427,0.848,2.12e-05,0.706,1025.278803885267,16628
0.359,0.573,0.0326,0.665,0.000178,0.562,1038.2823399345436,3691
0.495,0.472,0.567,0.974,1.84e-05,0.965,6.001632022743026,26499
0.816,0.188,0.915,0.854,0.0,0.526,94.02556835630742,66918
0.48,0.637,0.543,0.916,0.0,0.87,45.012240170572696,18604
0.635,0.596,0.928,0.814,0.0,0.711,213.05793680737744,18238
0.466,0.188,0.0547,0.198,0.657,0.615,13.003536049276557,8619
0.827,0.312,0.0924,0.138,0.89,0.551,291.0791531030368,105393
0.421,0.962,0.0656,0.321,0.875,0.697,432.1175056374979,59252
0.689,0.532,0.0607,0.21,0.919,0.691,2142.5826321192603,64704
0.411,0.0173,0.763,7.41e-05,0.913,0.631,1.0002720037905044,113520
0.479,0.214,0.034,0.713,0.82,0.588,300.0816011371513,108817
0.814,0.5,0.308,0.927,0.825,0.968,498.1354578876712,108199
0.457,0.551,0.0313,0.525,0.944,0.948,83.02257631461187,7350
0.569,0.555,0.0473,0.93,0.745,0.527,236.06419289455903,94810
0.401,0.448,0.552,0.918,0.759,0.695,1.0002720037905044,16124
0.743,0.349,0.743,0.874,0.678,0.516,2.000544007581009,105313
0.718,0.666,0.0488,0.158,0.103,0.702,2834.7708587422894,20579
0.793,0.737,0.0785,0.0765,0.0,0.697,1651.4490782581229,88048
0.636,0.913,0.0311,0.00257,0.106,0.698,6090.656231080381,107469
0.754,0.825,0.194,0.039,0.0,0.64,1199.3261325448148,48084
0.737,0.629,0.287,0.0662,1.29e-05,0.581,259.07044898174064,111014
0.828,0.642,0.306,0.227,7.51e-06,0.726,241.06555291351157,51514
0.641,0.943,0.264,0.0351,0.000259,0.718,260.0707209855311,111003
0.811,0.783,0.282,0.0131,4.04e-05,0.674,85.02312032219288,78501
0.74,0.632,0.0334,0.421,0.0,0.697,1399.3805333029156,35668
0.891,0.691,0.0588,0.29,0.00555,0.666,442.12022567540293,65681
0.547,0.768,0.0465,0.366,0.0,0.567,782.2127069641745,77197
0.8,0.811,0.0845,0.463,9.3e-06,0.718,195.05304073914837,111985
0.675,0.559,0.394,0.406,0.0,0.619,187.05086470882432,43743
0.921,0.552,0.348,0.283,0.0,0.546,94.02556835630742,57779
0.678,0.758,0.31,0.299,0.0,0.667,86.02339232598338,37632
0.755,0.844,0.326,0.328,8.8e-06,0.745,35.00952013266765,68027
0.685,0.676,0.0411,0.00713,0.429,0.629,76.02067228807833,10833
0.887,0.728,0.0567,0.00536,0.421,0.685,55.014960208477746,17454
0.546,0.887,0.0346,0.0173,0.453,0.525,179.0486886785003,63970
0.759,0.927,0.051,0.0145,0.39,0.655,40.01088015162018,60864
0.566,0.632,0.287,0.0633,0.495,0.667,1.0002720037905044,111794
0.827,0.518,0.343,0.164,0.375,0.584,6.001632022743026,32074
0.539,0.851,0.269,0.0222,0.349,0.565,2.000544007581009,109164
0.826,0.816,0.256,0.182,0.379,0.566,1.0002720037905044,111389
0.684,0.684,0.0418,0.385,0.29,0.616,19.005168072019583,32960
0.766,0.701,0.0737,0.261,0.447,0.568,4.001088015162018,17324
0.56,0.874,0.0456,0.256,0.317,0.515,9.00244803411454,86761
0.834,0.788,0.213,0.359,0.27,0.705,2.000544007581009,51675
0.754,0.719,0.371,0.373,0.259,0.674,2.000544007581009,111402
0.529,0.714,0.0295,0.229,0.00909,0.837,1776.4830787319358,82820
0.82,0.681,0.0495,0.0814,0.0,0.966,1119.3043722415744,28247
0.511,0.923,0.0867,0.142,0.0,0.765,4318.174240363607,63266
0.831,0.818,0.0824,0.0245,0.000319,0.819,1396.3797172915442,88396
0.728,0.514,0.284,0.162,0.0,0.871,94.02556835630742,87606
0.867,0.538,0.361,0.242,1.75e-05,0.781,141.03835253446113,88659
0.639,0.791,0.254,0.0275,0.0,0.933,140.0380805306706,68114
0.819,0.839,0.29,0.0527,0.000783,0.887,94.02556835630742,21371
0.644,0.6,0.177,0.424,0.0,0.81,952.2589476085602,77736
0.78,0.732,0.0538,0.298,0.0,0.804,498.1354578876712,80795
0.614,0.875,0.134,0.441,0.0,0.818,1073.2918600672112,97957
0.829,0.896,0.0526,0.47,0.000925,0.956,381.10363344418215,95113
0.528,0.73,0.263,0.344,0.0,0.854,61.01659223122077,96413
0.899,0.713,0.366,0.255,0.0,0.777,53.01441620089673,51652
0.703,0.839,0.33,0.374,0.0,0.952,69.0187682615448,36036
0.839,0.774,0.361,0.323,0.0,0.885,27.00734410234362,66016
0.732,0.653,0.0427,0.0158,0.295,0.848,51.01387219331573,37759
0.866,0.534,0.229,0.184,0.266,0.841,38.010336144039165,48560
0.587,0.917,0.0584,0.000808,0.34,0.811,125.03400047381305,61707
0.769,0.885,0.0542,0.00364,0.463,0.824,57.01550421605875,43351
0.647,0.839,0.416,0.0318,0.344,0.789,1.0002720037905044,48203
0.65,0.535,0.0293,0.259,0.372,0.901,12.003264045486052,26984
0.853,0.567,0.136,0.479,0.378,0.946,8.002176030324035,36838
0.676,0.867,0.0447,0.381,0.33,0.888,7.001904026533531,85396
0.929,0.863,0.243,0.256,0.407,0.877,3.000816011371513,17321
0.684,0.621,0.0545,0.121,1.93e-06,0.24,1189.3234125069098,54551
0.775,0.735,0.0369,0.0363,0.131,0.172,218.05929682632996,83551
0.559,0.903,0.197,0.0847,8.92e-06,0.245,1490.4052856478515,32244
0.797,0.86,0.0413,0.0312,0.0137,0.192,71.01931226912582,31670
0.631,0.716,0.434,0.0285,3.26e-06,0.232,34.00924812887715,60338
0.762,0.545,0.348,0.152,0.0,0.248,19.005168072019583,94684
0.643,0.985,0.41,0.0152,0.000965,0.182,94.02556835630742,32927
0.94,0.984,0.322,0.0786,0.000323,0.0396,4.001088015162018,37598
0.655,0.589,0.0659,0.491,0.029,0.186,341.092753292562,29233
0.918,0.602,0.115,0.401,7.28e-06,0.158,67.0182242539638,68902
0.541,0.931,0.0552,0.326,0.129,0.148,60.01632022743026,110685
0.753,0.844,0.137,0.361,6.44e-05,0.131,10.002720037905044,49994
0.59,0.552,0.388,0.5,0.0,0.241,15.004080056857566,104806
0.777,0.53,0.289,0.466,0.00119,0.115,5.001360018952522,112128
0.614,0.997,0.393,0.263,0.000583,0.0992,18.00489606822908,49969
0.826,0.893,0.27,0.472,0.000879,0.0367,1.0002720037905044,37957
0.544,0.519,0.0278,0.00432,0.499,0.0708,92.0250243487264,54612
0.952,0.573,0.181,0.0156,0.45,0.128,18.00489606822908,73318
0.538,0.983,0.209,0.0287,0.386,0.0378,237.06446489834954,46980
0.752,0.753,0.0622,0.00732,0.262,0.209,13.003536049276557,13824
0.531,0.713,0.252,0.00589,0.386,0.183,5.001360018952522,10154
0.766,0.521,0.337,0.00391,0.368,0.228,2.000544007581009,17668
0.594,0.954,0.256,0.00221,0.49,0.231,6.001632022743026,27469
0.774,0.987,0.347,0.00264,0.366,0.184,3.000816011371513,49803
0.712,0.569,0.0348,0.346,0.492,0.241,19.005168072019583,4509
0.756,0.6,0.0547,0.307,0.377,0.12,1.0002720037905044,36272
0.615,0.935,0.0591,0.303,0.339,0.234,11.00299204169555,58533
0.801,0.781,0.0419,0.32,0.35,0.0616,3.000816011371513,23688
0.651,0.997,0.306,0.274,0.353,0.0602,3.000816011371513,46070
0.595,0.656,0.0265,0.00239,0.0697,0.5,3064.8334196141054,86615
0.765,0.703,0.166,0.0937,0.0843,0.335,920.250243487264,17400
0.514,0.919,0.044,7.18e-06,0.0438,0.273,4171.134255806403,59610
0.811,0.762,0.071,0.143,0.000141,0.357,387.10526546692523,21170
0.621,0.634,0.259,0.192,0.0,0.339,162.0440646140617,60822
0.756,0.646,0.319,0.152,1.81e-05,0.429,175.04760066333827,67100
0.613,0.933,0.297,0.00679,1.75e-06,0.357,201.0546727618914,28023
0.817,0.781,0.254,0.0111,0.0,0.278,50.01360018952522,29510
0.628,0.551,0.0612,0.394,0.0,0.385,1328.36122103379,80398
0.8,0.541,0.0569,0.303,1.9e-05,0.301,224.06092884907298,36251
0.71,0.752,0.041,0.492,0.0,0.457,290.0788810992463,14599
0.891,0.777,0.0827,0.337,1.29e-06,0.487,70.0190402653353,69156
0.739,0.525,0.386,0.257,0.0,0.418,103.02801639042195,67561
0.785,0.677,0.26,0.254,0.0,0.356,63.017136238801776,36030
0.627,0.858,0.386,0.263,0.0,0.342,77.02094429186884,88159
0.823,0.93,0.257,0.419,0.00734,0.487,18.00489606822908,1393
0.655,0.695,0.0381,0.101,0.436,0.33,108.02937640937448,11472
0.817,0.63,0.203,0.00237,0.35,0.432,54.01468820468724,106093
0.709,0.975,0.167,0.0396,0.498,0.304,226.061472856654,29998
0.787,0.906,0.0377,0.157,0.265,0.26,31.008432117505638,69062
0.631,0.675,0.329,0.172,0.46,0.453,1.0002720037905044,29982
0.844,0.55,0.255,0.00329,0.451,0.322,1.0002720037905044,17550
0.606,0.754,0.327,0.166,0.263,0.305,18.00489606822908,54845
0.839,0.808,0.373,0.165,0.443,0.476,4.001088015162018,111679
0.517,0.509,0.137,0.407,0.311,0.37,24.006528090972104,15721
0.752,0.557,0.0356,0.333,0.343,0.467,3.000816011371513,43561
0.591,0.814,0.0391,0.286,0.404,0.438,3.000816011371513,61630
0.828,0.769,0.0982,0.443,0.49,0.389,6.001632022743026,55469
0.211,0.558,0.0343,0.0448,2.75e-05,0.0871,110.02992041695549,113109
0.471,0.551,0.0326,0.188,0.0,0.195,1247.339188726759,113868
0.185,0.983,0.235,1.66e-05,0.191,0.102,414.11260956926884,22238
0.396,0.978,0.0887,2.88e-05,0.00339,0.0777,2351.639480911476,22073
0.478,0.664,0.251,0.141,4.86e-05,0.249,11.00299204169555,28535
0.239,0.969,0.27,0.0224,9.24e-05,0.245,45.012240170572696,72280
0.473,0.946,0.467,0.0016,7e-06,0.24,200.05440075810088,22973
0.248,0.572,0.0429,0.278,0.0,0.228,45.012240170572696,99488
0.387,0.595,0.0397,0.309,1.49e-06,0.144,345.093841307724,29346
0.146,0.856,0.183,0.269,0.000504,0.0616,5.001360018952522,59384
0.469,0.798,0.0373,0.265,0.0,0.216,56.015232212268245,97740
0.448,0.541,0.397,0.47,0.0,0.237,7.001904026533531,33863
0.107,0.936,0.274,0.327,0.0447,0.204,1.0002720037905044,59880
0.428,0.832,0.338,0.303,0.0,0.157,7.001904026533531,51543
0.189,0.614,0.0569,0.113,0.252,0.0332,12.003264045486052,59956
0.484,0.641,0.0377,0.000779,0.279,0.182,73.01985627670682,25057
0.143,0.995,0.185,0.000146,0.438,0.079,96.02611236388842,22070
0.455,0.942,0.0776,1.23e-05,0.273,0.219,231.06283287560652,50760
0.472,0.709,0.492,0.121,0.369,0.182,1.0002720037905044,17782
0.11,0.951,0.262,0.013,0.384,0.054,3.000816011371513,6236
0.435,0.957,0.301,0.00322,0.477,0.0873,11.00299204169555,42944
0.201,0.738,0.114,0.381,0.436,0.0158,3.000816011371513,101990
0.384,0.561,0.0296,0.373,0.253,0.159,9.00244803411454,44104
0.282,0.891,0.046,0.257,0.399,0.249,4.001088015162018,48484
0.377,0.564,0.257,0.37,0.494,0.241,1.0002720037905044,17679
0.125,0.677,0.048,1.68e-06,0.0056,0.299,61.01659223122077,59733
0.467,0.615,0.0686,0.0881,0.0,0.45,1301.3538769314462,1754
0.25,0.971,0.164,0.00105,0.0,0.29,361.0981933683721,48882
0.41,0.834,0.054,0.0651,0.0,0.333,3726.013214119629,63129
0.406,0.687,0.254,0.174,0.0,0.446,32.00870412129614,94858
0.235,0.965,0.28,0.00887,0.0,0.322,7.001904026533531,72175
0.386,0.825,0.277,0.00159,2.66e-06,0.253,132.0359045003466,86794
0.234,0.75,0.0738,0.369,0.000805,0.316,12.003264045486052,8960
0.488,0.59,0.0356,0.439,0.0,0.368,614.1670103273697,9447
0.223,0.891,0.138,0.325,0.0,0.333,5.001360018952522,63310
0.362,0.898,0.0434,0.318,0.0,0.46,152.04134457615666,61955
0.484,0.709,0.264,0.327,0.000469,0.27,13.003536049276557,29307
0.214,0.91,0.389,0.477,0.00833,0.448,4.001088015162018,71774
0.478,0.812,0.304,0.361,0.0,0.481,11.00299204169555,60811
0.174,0.742,0.0485,0.00181,0.281,0.36,9.00244803411454,57355
0.28,0.612,0.0693,0.00202,0.452,0.461,43.01169616299169,48724
0.217,0.975,0.103,6.11e-06,0.384,0.39,25.00680009476261,6692
0.479,0.929,0.0921,0.00291,0.293,0.344,194.05276873535786,44500
0.245,0.978,0.265,0.000496,0.487,0.386,1.0002720037905044,48983
0.319,0.987,0.302,0.148,0.45,0.266,5.001360018952522,61435
0.331,0.712,0.0748,0.252,0.488,0.388,8.002176030324035,54662
0.41,0.85,0.0442,0.423,0.487,0.329,4.001088015162018,59825
0.17,0.0371,0.0412,0.643,0.151,0.0397,28.007616106134122,76800
0.437,0.229,0.0296,0.729,9.06e-05,0.127,139.0378085268801,19337
0.248,0.42,0.0274,0.587,0.00473,0.218,69.0187682615448,16109
