x0,x1,x2,x3,x4,x5,weight,source_index
0.482,0.46,0.577,0.357,0.0,0.434,2.0002631925253325,94291
0.591,0.294,0.593,0.278,0.0,0.254,25.003289906566657,36475
0.279,0.961,0.567,0.0146,0.0,0.115,45.00592183181998,49861
0.571,0.69,0.542,0.299,0.0,0.228,56.00736939070931,1035
0.365,0.134,0.59,0.871,0.126,0.175,15.001973943939994,59326
0.904,0.379,0.536,0.125,0.891,0.354,1.0001315962626662,24254
0.252,0.991,0.541,7.8e-06,0.849,0.111,5.000657981313331,17877
0.54,0.983,0.578,0.0487,0.922,0.0695,4.000526385050665,48865
0.659,0.353,0.723,0.984,0.807,0.438,5.000657981313331,94101
0.558,0.965,0.531,0.763,0.836,0.16,1.0001315962626662,59644
0.454,0.462,0.587,0.0227,0.00173,0.903,2.0002631925253325,26473
0.685,0.435,0.622,0.402,0.0,0.765,36.00473746545598,98555
0.464,0.902,0.549,0.0395,0.0,0.641,5.000657981313331,26954
0.554,0.82,0.513,0.0293,6.48e-05,0.574,50.006579813133314,41619
0.457,0.436,0.872,0.833,0.0,0.724,6.000789577575997,26808
0.481,0.533,0.504,0.83,0.0,0.576,45.00592183181998,36627
0.368,0.281,0.0508,0.0208,0.917,0.775,13.001710751414661,79262
0.411,0.0173,0.763,7.41e-05,0.913,0.631,1.0001315962626662,113520
0.401,0.448,0.552,0.918,0.759,0.695,1.0001315962626662,16124
0.743,0.349,0.743,0.874,0.678,0.516,2.0002631925253325,105313
0.536,0.723,0.268,0.0149,7.78e-05,0.724,259.03408343203057,68460
0.821,0.686,0.263,0.00216,0.0,0.708,241.03171469930257,48182
0.637,0.818,0.281,0.19,0.0,0.599,260.0342150282932,1006
0.911,0.82,0.286,0.000972,0.0,0.71,85.01118568232663,13314
0.754,0.805,0.0752,0.315,0.0,0.555,195.02566127121992,68915
0.626,0.596,0.308,0.432,0.0,0.585,187.0246085011186,26463
0.801,0.702,0.37,0.49,1.86e-06,0.524,94.01237004869063,67096
0.51,0.844,0.335,0.43,0.0,0.575,86.0113172785893,34211
0.752,0.899,0.364,0.381,0.0,0.607,35.00460586919332,5690
0.658,0.592,0.0472,0.0425,0.283,0.623,76.01000131596264,107387
0.766,0.745,0.0395,0.139,0.33,0.517,55.007237794446645,55860
0.634,0.828,0.0391,0.022,0.422,0.694,179.02355573101727,58350
0.779,0.847,0.0674,0.00524,0.384,0.554,40.00526385050665,10225
0.566,0.632,0.287,0.0633,0.495,0.667,1.0001315962626662,111794
0.827,0.518,0.343,0.164,0.375,0.584,6.000789577575997,30759
0.649,0.947,0.26,0.218,0.383,0.579,2.0002631925253325,51478
0.826,0.816,0.256,0.182,0.379,0.566,1.0001315962626662,111389
0.584,0.534,0.0424,0.421,0.438,0.511,19.00250032899066,12252
0.776,0.673,0.0666,0.427,0.486,0.617,4.000526385050665,1374
0.644,0.884,0.0437,0.332,0.261,0.597,9.001184366363995,17630
0.834,0.788,0.213,0.359,0.27,0.705,2.0002631925253325,51675
