x0,x1,x2,x3,x4,x5,weight,source_index
0.413,0.374,0.0321,0.433,0.0,0.105,1735.6003573924504,79473
0.818,0.367,0.109,0.486,2.51e-05,0.193,2690.634371599685,104709
0.451,0.51,0.0266,0.0126,0.0,0.309,12108.863155846107,69930
0.738,0.867,0.227,0.0109,0.0825,0.366,15964.29614033846,29626
0.389,0.373,0.0317,0.907,0.00041,0.272,6382.693005192806,98229
0.505,0.436,0.0453,0.866,0.0,0.46,5211.843490414982,108058
0.434,0.796,0.0325,0.658,0.00685,0.471,1062.941764492529,7008
0.522,0.665,0.43,0.632,2.86e-06,0.395,1661.9810511230437,31854
0.56,0.405,0.894,0.802,0.0,0.189,84.71262639219397,18657
0.321,0.833,0.835,0.757,1.28e-05,0.0733,159.34041630912677,18441
0.524,0.756,0.916,0.82,2.92e-06,0.383,326.7487017984625,18755
0.3,0.338,0.032,0.00833,0.724,0.0595,581.8950646225705,59000
0.836,0.345,0.0509,0.447,0.809,0.15,785.6087614228466,54319
0.368,0.951,0.194,0.0244,0.567,0.115,2920.5686432356397,29836
0.771,0.869,0.0441,0.00873,0.831,0.0738,4340.513618952415,109855
0.261,0.371,0.0313,0.96,0.856,0.149,4288.072469281057,4074
0.728,0.0111,0.129,0.995,0.97,0.0,1562.1411700179578,26813
0.202,0.67,0.139,0.611,0.889,0.0366,256.1548464716342,59070
0.521,0.509,0.0276,0.738,0.784,0.37,225.9003370458506,34457
0.473,0.472,0.0269,0.000467,0.0,0.563,266.23968294689536,33738
0.71,0.291,0.0338,0.35,0.0,0.856,2272.1136578763453,8020
0.467,0.9,0.0451,0.000187,0.000493,0.554,5089.816969064322,71009
0.453,0.285,0.0522,0.982,9.21e-06,0.507,1033.6957387142718,108237
0.741,0.373,0.0405,0.965,0.0,0.7,4013.7649171539524,90477
0.427,0.587,0.033,0.642,0.0,0.579,1046.8060261321114,76030
0.563,0.916,0.0991,0.627,0.0,0.649,5275.377960209127,97144
0.657,0.301,0.766,0.949,0.0,0.794,94.79746286745517,16417
0.682,0.519,0.933,0.893,1.96e-06,0.697,214.8070169230633,18766
0.716,0.46,0.0333,0.392,0.777,0.59,293.4687414301006,23954
0.365,0.829,0.0609,0.156,0.802,0.566,435.6649357312833,41138
0.642,0.759,0.0437,0.0285,0.891,0.753,2160.1719730009463,105999
0.363,0.00954,0.0405,0.978,0.627,0.573,302.5450942578356,76311
0.802,0.285,0.0791,0.865,0.921,0.788,502.22485646800715,108745
0.289,0.599,0.0392,0.893,0.814,0.804,83.70414274466786,75048
0.585,0.857,0.0393,0.58,0.601,0.624,238.00214081616403,38364
0.725,0.706,0.121,0.193,0.0,0.667,2858.0426570890204,65650
0.865,0.7,0.0318,0.0236,0.0323,0.665,1665.006502065622,53997
0.591,0.831,0.0355,0.235,0.00142,0.678,6140.656929786537,102470
0.783,0.835,0.0625,0.141,0.000221,0.586,1209.1718933838163,83823
0.716,0.526,0.285,0.133,0.0,0.53,261.19726470926474,36431
0.89,0.716,0.296,0.174,0.000589,0.656,243.04455905379461,48767
0.642,0.861,0.406,0.071,0.0,0.741,262.2057483567909,21195
0.82,0.842,0.272,0.157,0.0,0.653,85.72111003972009,65327
0.654,0.707,0.0326,0.263,0.0,0.7,1410.8686228890401,74108
0.752,0.67,0.0465,0.306,0.000528,0.748,445.7497722065445,80824
0.731,0.85,0.0336,0.252,0.0,0.644,788.6342123654249,19652
0.757,0.833,0.173,0.314,0.0,0.7,196.65431126759316,21619
0.575,0.574,0.357,0.5,0.0,0.719,188.5864420873842,34920
0.801,0.702,0.37,0.49,1.86e-06,0.524,94.79746286745517,89045
0.54,0.945,0.271,0.315,0.0,0.551,86.72959368724621,1090
0.613,0.941,0.118,0.00137,0.378,0.552,180.51857290717527,27377
0.729,0.635,0.0495,0.0997,0.0,0.764,1791.0669580063868,66824
0.803,0.745,0.0689,0.159,0.0,0.792,1128.493201581727,89622
0.707,0.843,0.0779,0.0268,0.0,0.766,4353.623906370254,67691
0.795,0.845,0.135,0.105,1.14e-05,0.769,1407.8431719464618,68379
0.721,0.734,0.255,0.121,2.68e-06,0.761,94.79746286745517,89934
0.831,0.628,0.4,0.182,0.0,0.77,142.19619430118274,18464
0.703,0.896,0.418,0.0607,0.0,0.943,141.18771065365664,60042
0.763,0.782,0.399,0.0067,7.78e-06,0.893,94.79746286745517,21782
0.616,0.734,0.0342,0.367,0.187,0.966,960.0764324448651,7416
0.777,0.721,0.071,0.476,0.0512,0.88,502.22485646800715,103706
0.65,0.88,0.0283,0.36,0.00369,0.921,1082.1029537955253,62425
0.818,0.95,0.0508,0.272,0.0,0.96,384.2322697074512,95815
0.515,0.899,0.0448,0.00808,0.479,0.929,126.06045594076484,58623
