x0,x1,x2,x3,x4,x5,weight,source_index
0.0,2.03e-05,0.0,0.112,0.331,0.0,1721.7551557700745,101370
0.651,0.455,0.0371,0.477,0.00253,0.355,2669.1706888986396,41719
0.595,0.372,0.615,0.121,0.0,0.347,25.010969723562965,95821
0.404,0.906,0.56,0.166,0.0,0.435,45.019745502413336,58183
0.574,0.94,0.569,0.00317,0.0431,0.362,56.02457218078104,29872
0.563,0.495,0.0362,0.781,0.0,0.244,5170.267661254936,81517
0.431,0.589,0.0297,0.562,0.0,0.204,1054.4624835454147,40271
0.621,0.602,0.0279,0.666,0.442,0.454,1648.7231241772706,54622
0.461,0.438,0.644,0.667,0.000873,0.0659,15.006581834137778,59787
0.543,0.464,0.949,0.882,0.0,0.478,84.03685827117157,18778
0.385,0.96,0.927,0.874,0.0,0.0974,158.06932865291793,18668
0.544,0.613,0.941,0.867,1.56e-06,0.291,324.142167617376,18520
0.0,2.01e-05,0.0,0.0,0.977,0.0,577.2531812198332,101954
0.884,0.447,0.296,0.16,0.904,0.292,779.341816586222,13873
0.444,0.939,0.0476,0.000607,0.928,0.0398,2897.270732777534,110882
0.535,0.546,0.0344,0.0224,0.879,0.32,4305.8885476086,50006
0.252,0.991,0.541,7.8e-06,0.849,0.111,5.002193944712593,17877
0.54,0.983,0.578,0.0487,0.922,0.0695,4.001755155770074,109683
0.17,0.0859,0.0475,0.971,0.543,0.033,4253.865730583589,54772
0.694,0.373,0.139,0.677,0.95,0.309,1549.6796840719612,105900
0.161,1.0,0.0576,0.855,0.78,1e-05,254.11145239139972,101524
0.609,0.651,0.0419,0.509,0.837,0.195,224.09828872312417,54011
0.533,0.331,0.588,0.982,0.652,0.23,5.002193944712593,94222
0.483,0.336,0.0327,0.329,0.0,0.604,264.1158402808249,90407
0.909,0.392,0.0652,0.278,1.77e-06,0.61,2253.9885914874944,31654
0.497,0.982,0.13,0.0241,0.0,0.647,5049.214567792891,25972
0.71,0.472,0.513,0.0677,0.0,0.755,36.01579640193067,60900
0.464,0.902,0.549,0.0395,0.0,0.641,5.002193944712593,26954
0.583,0.705,0.507,0.135,0.0,0.696,50.02193944712593,5977
0.392,0.496,0.114,0.664,0.000114,0.589,1025.4497586660816,91708
0.953,0.448,0.078,0.535,0.0,0.658,3981.746379991224,14570
0.492,0.562,0.0337,0.723,0.0,0.727,1038.4554629223344,77939
0.495,0.472,0.567,0.974,1.84e-05,0.965,6.002632733655112,26499
0.692,0.339,0.959,0.831,0.0,0.575,94.04124616059674,18483
0.455,0.75,0.546,0.523,0.0,0.612,45.019745502413336,36940
0.794,0.657,0.506,0.589,0.0,0.797,213.09346204475645,60891
0.422,0.396,0.0374,0.435,0.586,0.653,13.005704256252741,7628
0.813,0.442,0.0401,0.0674,0.664,0.89,291.1276875822729,103733
0.282,0.997,0.0774,3.3e-06,0.664,0.615,432.189556823168,6083
0.72,0.73,0.0791,0.142,0.921,0.562,2142.9398859148746,24178
0.342,0.175,0.0472,0.975,0.944,0.501,300.1316366827556,16868
0.57,0.177,0.0488,0.963,0.917,0.515,498.2185168933743,16995
0.464,0.726,0.0593,0.962,0.734,0.832,83.03641948222904,34474
0.665,0.597,0.274,0.845,0.919,0.81,236.10355419043438,15732
0.588,0.606,0.102,0.00786,7.33e-06,0.536,2835.243527863098,30844
0.835,0.691,0.113,0.0159,1.44e-05,0.581,1651.7244405440981,21100
0.703,0.834,0.0508,0.0396,1.32e-06,0.537,6091.671785870995,80848
0.852,0.833,0.0693,0.0774,1.94e-06,0.622,1199.5261079420798,89531
0.554,0.509,0.339,0.149,1.86e-05,0.718,259.1136463361123,20516
0.794,0.667,0.373,0.0565,0.0,0.695,241.10574813514697,48018
0.688,0.886,0.339,0.115,0.0,0.667,260.1140851250548,112678
0.762,0.853,0.368,0.24,0.0,0.748,85.03729706011408,66797
0.612,0.657,0.0311,0.291,4.61e-05,0.586,1399.6138657305835,7572
0.832,0.608,0.0385,0.282,0.0,0.589,442.19394471259324,68803
0.587,0.807,0.0452,0.499,0.0025,0.672,782.3431329530496,26539
0.847,0.801,0.105,0.278,0.0,0.709,195.08556384379114,14653
0.528,0.683,0.263,0.26,0.0,0.539,187.08205353225097,103304
0.801,0.702,0.37,0.49,1.86e-06,0.524,94.04124616059674,89045
0.518,0.918,0.276,0.325,0.0,0.62,86.0377358490566,1023
0.906,0.811,0.278,0.393,1.28e-05,0.667,35.01535761298815,51461
0.616,0.706,0.0233,0.00975,0.309,0.655,76.03334795963141,99447
0.887,0.728,0.0567,0.00536,0.421,0.685,55.024133391838525,17454
0.656,0.995,0.052,6.87e-06,0.419,0.705,179.07854322071083,58275
0.833,0.783,0.171,0.0151,0.379,0.624,40.01755155770074,23504
0.827,0.518,0.343,0.164,0.375,0.584,6.002632733655112,31765
0.683,0.636,0.0978,0.302,0.498,0.615,19.008336989907853,33953
0.776,0.673,0.0666,0.427,0.486,0.617,4.001755155770074,1374
