x0,x1,x2,x3,x4,x5,weight,source_index
0.332,0.429,0.0287,0.356,3.1e-05,0.242,1722.6319671267518,87878
0.551,0.293,0.0272,0.486,0.000273,0.322,2670.5299757665157,34661
0.391,0.829,0.0617,5.12e-06,0.00823,0.455,12018.3858392161,42949
0.639,0.496,0.898,0.471,0.0,0.391,25.023706669476347,18938
0.41,0.985,0.506,0.0161,0.000238,0.171,45.042672005057426,28054
0.542,0.925,0.53,0.0158,1.07e-05,0.14,56.05310293962702,29023
0.428,0.201,0.044,0.917,0.000436,0.187,6335.001580444632,92952
0.563,0.495,0.0362,0.781,0.0,0.244,5172.90064271415,81517
0.431,0.589,0.0297,0.562,0.0,0.204,1054.9994731851227,40271
0.621,0.602,0.0279,0.666,0.442,0.454,1649.5627436518807,54622
0.461,0.438,0.644,0.667,0.000873,0.0659,15.01422400168581,59787
0.543,0.464,0.949,0.882,0.0,0.478,84.07965440944052,18778
0.385,0.96,0.927,0.874,0.0,0.0974,158.1498261510905,18668
0.544,0.613,0.941,0.867,1.56e-06,0.291,324.30723843641346,18520
0.0,2.01e-05,0.0,0.0,0.977,0.0,577.5471499315141,101954
0.884,0.447,0.296,0.16,0.904,0.292,779.738699820883,13873
0.444,0.939,0.0476,0.000607,0.928,0.0398,2898.7461805921403,110882
0.535,0.546,0.0344,0.0224,0.879,0.32,4308.081340217048,50006
0.17,0.0859,0.0475,0.971,0.543,0.033,4256.032030344537,54772
0.694,0.373,0.139,0.677,0.95,0.309,1550.4688652407544,105900
0.161,1.0,0.0576,0.855,0.78,1e-05,254.2408597618797,101524
0.609,0.651,0.0419,0.509,0.837,0.195,224.21241175850807,54011
0.483,0.336,0.0327,0.329,0.0,0.604,264.25034242967024,90407
0.909,0.392,0.0652,0.278,1.77e-06,0.61,2255.1364450532083,31654
0.497,0.982,0.13,0.0241,0.0,0.647,5051.785902433885,25972
0.71,0.472,0.513,0.0677,0.0,0.755,36.03413760404594,60900
0.583,0.705,0.507,0.135,0.0,0.696,50.047413338952694,5977
0.392,0.496,0.114,0.664,0.000114,0.589,1025.9719734485302,91708
0.953,0.448,0.078,0.535,0.0,0.658,3983.7741017806347,14570
0.492,0.562,0.0337,0.723,0.0,0.727,1038.984300916658,77939
0.618,0.775,0.0553,0.768,1.14e-06,0.857,5235.960383521231,16358
0.692,0.339,0.959,0.831,0.0,0.575,94.08913707723107,18483
0.455,0.75,0.546,0.523,0.0,0.612,45.042672005057426,36940
0.794,0.657,0.506,0.589,0.0,0.797,213.20198082393847,60891
0.422,0.396,0.0374,0.435,0.586,0.653,13.012327468127701,7628
0.813,0.442,0.0401,0.0674,0.664,0.89,291.2759456327047,103733
0.282,0.997,0.0774,3.3e-06,0.664,0.615,432.4096512485513,6083
0.72,0.73,0.0791,0.142,0.921,0.562,2144.0311874407334,24178
0.342,0.175,0.0472,0.975,0.944,0.501,300.2844800337162,16868
0.57,0.177,0.0488,0.963,0.917,0.515,498.47223685596884,16995
0.464,0.726,0.0593,0.962,0.734,0.832,83.07870614266147,34474
0.665,0.597,0.274,0.845,0.919,0.81,236.22379095985673,15732
0.588,0.606,0.102,0.00786,7.33e-06,0.536,2836.6873880518388,30844
0.835,0.691,0.113,0.0159,1.44e-05,0.581,1652.565588452218,21100
0.703,0.834,0.0508,0.0396,1.32e-06,0.537,6094.773996417659,80848
0.852,0.833,0.0693,0.0774,1.94e-06,0.622,1200.1369718680855,89531
0.554,0.509,0.339,0.149,1.86e-05,0.718,259.245601095775,20516
0.794,0.667,0.373,0.0565,0.0,0.695,241.22853229375198,48018
0.688,0.886,0.339,0.115,0.0,0.667,260.246549362554,112678
0.762,0.853,0.368,0.24,0.0,0.748,85.08060267621958,66797
0.612,0.657,0.0311,0.291,4.61e-05,0.586,1400.3266252238964,7572
0.832,0.608,0.0385,0.282,0.0,0.589,442.4191339163418,68803
0.587,0.807,0.0452,0.499,0.0025,0.672,782.7415446212201,26539
0.847,0.801,0.105,0.278,0.0,0.709,195.18491202191552,14653
0.528,0.683,0.263,0.26,0.0,0.539,187.17732588768308,103304
0.801,0.702,0.37,0.49,1.86e-06,0.524,94.08913707723107,89045
0.518,0.918,0.276,0.325,0.0,0.62,86.08155094299863,1023
0.906,0.811,0.278,0.393,1.28e-05,0.667,35.03318933726689,51461
0.616,0.706,0.0233,0.00975,0.309,0.655,76.0720682752081,99447
0.887,0.728,0.0567,0.00536,0.421,0.685,55.05215467284796,17454
0.656,0.995,0.052,6.87e-06,0.419,0.705,179.16973975345064,58275
0.833,0.783,0.171,0.0151,0.379,0.624,40.03793067116216,23504
0.683,0.636,0.0978,0.302,0.498,0.615,19.018017068802024,33953
0.64,0.86,0.101,0.302,0.468,0.516,9.008534401011485,51040
0.678,0.698,0.0587,0.00214,4.94e-06,0.812,1777.6841217995998,67074
0.778,0.504,0.109,0.146,0.0,0.864,1120.0611105257613,94863
0.701,0.867,0.169,0.134,0.0,0.862,4321.093667685176,78762
0.783,0.933,0.109,0.0748,0.0,0.888,1397.3237804235594,78043
0.704,0.569,0.252,0.0549,0.0,0.826,94.08913707723107,106878
0.934,0.735,0.251,0.031,8.6e-06,0.768,141.1337056158466,37953
0.579,0.818,0.313,0.241,0.0,0.753,140.13275734906756,48503
0.877,0.808,0.363,0.166,0.0,0.882,94.08913707723107,66659
0.719,0.732,0.0408,0.319,6.51e-06,0.96,952.9027499736593,25109
0.819,0.648,0.0595,0.469,3.63e-06,0.844,498.47223685596884,36769
0.544,0.881,0.0598,0.314,0.0,0.894,1074.0174902539247,35712
0.783,0.836,0.0486,0.396,0.0236,0.831,381.36128964281954,107071
0.702,0.586,0.302,0.469,0.0,0.82,61.057844273522285,87639
0.789,0.71,0.353,0.37,0.0,0.826,53.05025813928986,51579
0.519,0.832,0.384,0.338,0.0,0.806,69.06543040775472,60742
0.829,0.811,0.392,0.321,0.0,0.919,27.025603203034457,51685
0.738,0.607,0.0845,0.00746,0.324,0.78,51.04836160573175,57888
0.834,0.56,0.0439,0.0145,0.282,0.78,38.03603413760405,1606
0.542,0.914,0.0477,0.00191,0.351,0.929,125.11853334738174,92543
0.794,0.818,0.0744,0.104,0.328,0.792,57.05405120640607,53924
0.72,0.73,0.0814,0.28,0.276,0.773,12.011379201348646,1308
0.788,0.522,0.0384,0.439,0.339,0.971,8.007586134232431,100623
0.676,0.867,0.0447,0.381,0.33,0.888,7.006637867453377,85396
0.649,0.716,0.0349,0.0863,2.63e-05,0.163,1190.127489200295,32004
0.853,0.607,0.138,0.00186,0.00339,0.187,218.20672215783375,1540
0.609,0.955,0.196,0.0122,0.15,0.21,1491.4129175007904,29847
0.797,0.86,0.0413,0.0312,0.0137,0.192,71.06732694131283,53468
0.545,0.72,0.282,0.0691,0.0,0.104,34.032241070487835,60853
0.906,0.525,0.291,0.029,5.76e-06,0.24,19.018017068802024,20575
0.508,0.989,0.427,0.0405,0.000391,0.155,94.08913707723107,49564
0.509,0.602,0.0264,0.351,0.0,0.187,341.3233589716574,70829
0.787,0.546,0.0532,0.305,4.55e-05,0.222,67.06353387419661,88957
0.643,0.874,0.0508,0.253,0.00198,0.118,60.05689600674324,51696
0.76,0.919,0.237,0.294,0.133,0.0906,10.00948266779054,46497
0.667,0.735,0.349,0.372,0.208,0.1,15.01422400168581,10454
0.733,0.814,0.391,0.325,0.0,0.192,18.01706880202297,60163
0.663,0.695,0.0854,0.000512,0.254,0.197,92.08724054367296,46355
0.829,0.729,0.0628,0.0133,0.386,0.162,18.01706880202297,17440
0.595,0.785,0.107,0.000102,0.342,0.121,237.22473922663576,17722
0.794,0.862,0.183,0.0109,0.32,0.0751,13.012327468127701,109695
0.542,0.714,0.0512,0.292,0.281,0.246,19.018017068802024,110394
0.686,0.92,0.0566,0.301,0.27,0.225,11.010430934569593,8523
0.65,0.625,0.0359,0.00536,0.00046,0.293,3066.9054894110213,107023
0.813,0.733,0.0847,0.15,0.00186,0.397,920.8724054367297,37011
0.636,0.822,0.0507,0.0534,1.99e-05,0.338,4173.954272468654,31932
0.806,0.769,0.111,0.158,2.25e-05,0.478,387.36697924349386,21123
0.608,0.707,0.266,0.204,0.0,0.472,162.15361921820673,21986
0.793,0.616,0.251,0.00039,0.0,0.451,175.16594668633442,27443
0.59,0.822,0.257,0.00145,0.0,0.43,201.19060162258984,60699
0.885,0.912,0.251,0.151,0.0141,0.396,50.047413338952694,10767
0.645,0.738,0.0336,0.42,0.0,0.465,1329.2592982825836,9419
0.753,0.518,0.114,0.276,0.0,0.477,224.21241175850807,56640
0.742,0.767,0.0598,0.31,0.0,0.339,290.2749973659256,104671
0.753,0.89,0.187,0.44,6.82e-06,0.283,70.06637867453378,51772
