x0,x1,x2,x3,x4,x5,weight,source_index
0.379,0.438,0.0349,0.00191,3.35e-05,0.426,1721.468118523458,112756
0.933,0.337,0.37,0.239,1.12e-05,0.331,2668.725706113066,36917
0.482,0.46,0.577,0.357,0.0,0.434,2.000544007581009,94291
0.857,0.437,0.859,0.00198,0.135,0.0734,25.00680009476261,17237
0.489,0.821,0.951,0.442,0.0,0.314,45.012240170572696,18284
0.617,0.825,0.655,0.0353,0.0273,0.345,56.015232212268245,29957
0.495,0.51,0.0349,0.519,0.0,0.413,1054.2866919951916,12277
0.599,0.633,0.0357,0.501,0.000147,0.289,1648.4482622467513,2975
0.482,0.47,0.947,0.919,0.0,0.417,15.004080056857566,18422
0.684,0.449,0.611,0.869,0.0,0.341,84.02284831840237,99272
0.411,0.892,0.913,0.868,2.57e-06,0.166,158.04297659889968,18412
0.534,0.683,0.933,0.877,0.0,0.406,324.0881292281234,18685
0.431,0.385,0.0332,0.0117,0.527,0.122,577.1569461871211,5314
0.659,0.293,0.0499,0.13,0.915,0.263,779.211890952803,24101
0.904,0.379,0.536,0.125,0.891,0.354,1.0002720037905044,24254
0.327,0.987,0.536,0.000316,0.777,0.252,5.001360018952522,27924
0.54,0.983,0.578,0.0487,0.922,0.0695,4.001088015162018,109683
0.69,0.282,0.047,0.827,0.849,0.237,1549.4213338714912,105156
0.427,0.525,0.0462,0.852,0.91,0.386,254.06908896278813,45952
0.734,0.524,0.0475,0.551,0.815,0.198,224.06092884907298,25404
0.659,0.353,0.723,0.984,0.807,0.438,5.001360018952522,15113
0.558,0.965,0.531,0.763,0.836,0.16,1.0002720037905044,59644
0.462,0.242,0.0616,0.447,0.0,0.652,264.0718090006932,98204
0.861,0.388,0.0373,0.409,0.0,0.605,2253.6128245400064,14768
0.5,0.481,0.506,0.211,0.0,0.516,2.000544007581009,111105
0.675,0.416,0.835,0.0607,0.0,0.643,36.00979213645816,60079
0.464,0.902,0.549,0.0395,0.0,0.641,5.001360018952522,26954
0.722,0.628,0.565,0.0837,0.0,0.797,50.01360018952522,21276
0.432,0.429,0.0425,0.636,2.84e-06,0.56,1025.278803885267,57843
0.409,0.701,0.0937,0.618,0.0,0.553,1038.2823399345436,77298
0.457,0.436,0.872,0.833,0.0,0.724,6.001632022743026,26808
0.728,0.398,0.936,0.912,0.0,0.623,94.02556835630742,18912
0.48,0.758,0.952,0.921,0.0,0.813,45.012240170572696,18981
0.604,0.619,0.962,0.682,0.0,0.562,213.05793680737744,18137
0.422,0.396,0.0374,0.435,0.586,0.653,13.003536049276557,7628
0.812,0.381,0.077,0.000753,0.893,0.832,291.0791531030368,24080
0.397,0.969,0.0463,1.52e-06,0.517,0.702,432.1175056374979,44965
0.587,0.928,0.053,7.55e-05,0.899,0.608,2142.5826321192603,111628
0.411,0.0173,0.763,7.41e-05,0.913,0.631,1.0002720037905044,113520
0.477,0.181,0.0485,0.989,0.559,0.802,300.0816011371513,16891
0.703,0.101,0.0452,0.984,0.84,0.765,498.1354578876712,52202
0.331,0.551,0.0379,0.989,0.511,0.664,83.02257631461187,80345
0.506,0.714,0.291,0.513,0.871,0.719,236.06419289455903,38557
0.401,0.448,0.552,0.918,0.759,0.695,1.0002720037905044,16124
0.557,0.000544,0.508,0.996,0.937,0.603,2.000544007581009,79886
0.591,0.647,0.0277,0.067,6.57e-05,0.678,2834.7708587422894,674
0.83,0.739,0.0627,0.136,2.11e-06,0.631,1651.4490782581229,68422
0.598,0.956,0.0881,0.0438,0.0,0.638,6090.656231080381,63187
0.874,0.826,0.179,0.116,0.0298,0.691,1199.3261325448148,34141
0.689,0.584,0.482,0.113,0.0,0.701,259.07044898174064,60591
