x0,x1,x2,x3,x4,x5,weight,source_index
0.379,0.438,0.0349,0.00191,3.35e-05,0.426,1722.6319671267518,112756
0.933,0.337,0.37,0.239,1.12e-05,0.331,2670.5299757665157,36917
0.499,0.502,0.0301,0.0115,2.78e-05,0.294,12018.3858392161,2948
0.871,0.332,0.652,0.0811,5.09e-06,0.296,25.023706669476347,18706
0.446,0.869,0.503,0.00448,0.0843,0.199,45.042672005057426,42287
0.912,0.833,0.516,0.158,0.378,0.281,56.05310293962702,17290
0.282,0.438,0.0503,0.863,0.225,0.197,6335.001580444632,26365
0.586,0.499,0.049,0.645,0.0,0.272,5172.90064271415,29015
0.495,0.51,0.0349,0.519,0.0,0.413,1054.9994731851227,12277
0.599,0.633,0.0357,0.501,0.000147,0.289,1649.5627436518807,2975
0.482,0.47,0.947,0.919,0.0,0.417,15.01422400168581,18422
0.684,0.449,0.611,0.869,0.0,0.341,84.07965440944052,99272
0.411,0.892,0.913,0.868,2.57e-06,0.166,158.1498261510905,18412
0.534,0.683,0.933,0.877,0.0,0.406,324.30723843641346,18685
0.431,0.385,0.0332,0.0117,0.527,0.122,577.5471499315141,5314
0.659,0.293,0.0499,0.13,0.915,0.263,779.738699820883,24101
0.474,0.913,0.0658,0.0668,0.931,0.0847,2898.7461805921403,110339
0.524,0.533,0.0341,0.0724,0.69,0.348,4308.081340217048,107096
0.371,0.0163,0.0581,0.992,0.922,0.147,4256.032030344537,75887
0.706,0.257,0.0589,0.937,0.895,0.258,1550.4688652407544,45457
0.165,0.947,0.0769,0.936,0.994,0.0133,254.2408597618797,101438
0.593,0.554,0.0286,0.931,0.888,0.416,224.21241175850807,11668
0.376,0.371,0.122,0.449,2.28e-06,0.656,264.25034242967024,103832
0.663,0.41,0.026,0.444,1.28e-05,0.558,2255.1364450532083,70872
0.36,0.992,0.0695,0.000167,0.0,0.598,5051.785902433885,33640
0.603,0.484,0.532,0.0965,0.0,0.93,36.03413760404594,21567
0.829,0.572,0.746,0.281,0.0,0.54,50.047413338952694,87163
0.432,0.429,0.0425,0.636,2.84e-06,0.56,1025.9719734485302,57843
0.823,0.441,0.156,0.636,7.68e-05,0.752,3983.7741017806347,56870
0.409,0.701,0.0937,0.618,0.0,0.553,1038.984300916658,77298
0.613,0.646,0.0712,0.562,0.000112,0.509,5235.960383521231,74629
0.728,0.398,0.936,0.912,0.0,0.623,94.08913707723107,18912
0.48,0.758,0.952,0.921,0.0,0.813,45.042672005057426,18981
0.604,0.619,0.962,0.682,0.0,0.562,213.20198082393847,18137
0.422,0.396,0.0374,0.435,0.586,0.653,13.012327468127701,7628
0.812,0.381,0.077,0.000753,0.893,0.832,291.2759456327047,24080
0.397,0.969,0.0463,1.52e-06,0.517,0.702,432.4096512485513,44965
0.587,0.928,0.053,7.55e-05,0.899,0.608,2144.0311874407334,111628
0.477,0.181,0.0485,0.989,0.559,0.802,300.2844800337162,16891
0.703,0.101,0.0452,0.984,0.84,0.765,498.47223685596884,52202
0.331,0.551,0.0379,0.989,0.511,0.664,83.07870614266147,80345
0.506,0.714,0.291,0.513,0.871,0.719,236.22379095985673,38557
0.591,0.647,0.0277,0.067,6.57e-05,0.678,2836.6873880518388,674
0.83,0.739,0.0627,0.136,2.11e-06,0.631,1652.565588452218,68422
0.598,0.956,0.0881,0.0438,0.0,0.638,6094.773996417659,63187
0.874,0.826,0.179,0.116,0.0298,0.691,1200.1369718680855,34141
0.689,0.584,0.482,0.113,0.0,0.701,259.245601095775,60591
0.752,0.669,0.251,0.167,0.0,0.627,241.22853229375198,36226
0.638,0.961,0.3,0.0144,0.00141,0.664,260.246549362554,29352
0.897,0.813,0.342,0.187,0.0,0.593,85.08060267621958,69256
0.55,0.698,0.0482,0.409,0.00016,0.687,1400.3266252238964,90131
0.793,0.742,0.101,0.275,0.0,0.723,442.4191339163418,36725
0.517,0.763,0.0331,0.327,0.0,0.695,782.7415446212201,77661
0.778,0.8,0.227,0.254,0.0,0.585,195.18491202191552,65818
0.702,0.675,0.351,0.363,0.0,0.626,187.17732588768308,87170
0.803,0.715,0.298,0.295,0.000134,0.574,94.08913707723107,89550
0.673,0.781,0.265,0.261,0.000383,0.534,86.08155094299863,32669
0.887,0.767,0.295,0.38,0.0,0.607,35.03318933726689,48300
0.637,0.56,0.0399,0.0268,0.484,0.732,76.0720682752081,111769
0.834,0.678,0.0515,0.0546,0.263,0.551,55.05215467284796,31861
0.632,0.981,0.147,8.44e-05,0.372,0.605,179.16973975345064,10095
0.918,0.85,0.0466,0.0466,0.414,0.532,40.03793067116216,23614
0.544,0.593,0.0654,0.266,0.312,0.568,19.018017068802024,109824
0.56,0.874,0.0456,0.256,0.317,0.515,9.008534401011485,86761
0.578,0.734,0.0306,0.000182,0.000103,0.943,1777.6841217995998,82862
0.777,0.742,0.0342,0.118,0.0,0.786,1120.0611105257613,78840
0.678,0.937,0.0432,0.187,0.000159,0.96,4321.093667685176,13158
0.778,0.784,0.0628,0.0292,0.000297,0.969,1397.3237804235594,87860
0.731,0.727,0.327,0.0907,2.67e-05,0.79,94.08913707723107,51311
0.899,0.626,0.292,0.076,0.0,0.873,141.1337056158466,51244
0.712,0.799,0.34,0.0207,0.0,0.771,140.13275734906756,68923
0.852,0.751,0.264,0.102,0.0,0.944,94.08913707723107,25816
0.726,0.537,0.114,0.316,0.0,0.882,952.9027499736593,488
0.79,0.611,0.0302,0.338,0.0,0.968,498.47223685596884,14233
0.65,0.88,0.0283,0.36,0.00369,0.921,1074.0174902539247,62425
0.775,0.905,0.238,0.253,0.0,0.776,381.36128964281954,78802
0.631,0.711,0.268,0.5,0.0,0.881,61.057844273522285,37670
0.789,0.71,0.353,0.37,0.0,0.826,53.05025813928986,51579
0.693,0.875,0.309,0.305,0.0,0.845,69.06543040775472,104639
0.758,0.758,0.256,0.416,9.71e-06,0.762,27.025603203034457,41267
0.685,0.577,0.0568,0.00114,0.37,0.876,51.04836160573175,100918
0.802,0.584,0.102,0.00866,0.308,0.76,38.03603413760405,13170
0.734,0.8,0.0434,0.000544,0.322,0.767,125.11853334738174,10196
0.754,0.978,0.0664,0.000321,0.453,0.89,57.05405120640607,86237
0.643,0.619,0.0467,0.408,0.5,0.842,12.011379201348646,95954
0.853,0.567,0.136,0.479,0.378,0.946,8.007586134232431,36838
0.633,0.79,0.102,0.42,0.473,0.867,7.006637867453377,1527
0.715,0.576,0.0636,0.00864,0.00028,0.156,1190.127489200295,27181
0.801,0.591,0.143,0.0186,0.0,0.231,218.20672215783375,33251
0.532,0.844,0.104,0.18,0.000174,0.0822,1491.4129175007904,28545
0.793,0.809,0.0408,0.0251,0.000336,0.158,71.06732694131283,62762
0.55,0.616,0.254,0.0776,0.0,0.188,34.032241070487835,36483
0.9,0.573,0.353,0.118,0.0,0.236,19.018017068802024,39817
0.561,0.995,0.473,0.102,0.0,0.0864,94.08913707723107,54038
