x0,x1,x2,x3,x4,x5,weight,source_index
0.433,0.327,0.0271,0.372,0.0,0.292,1722.6319671267518,99324
0.508,0.465,0.0373,0.154,0.00504,0.171,2670.5299757665157,28763
0.34,0.74,0.0442,0.0248,0.0,0.492,12018.3858392161,40274
0.871,0.332,0.652,0.0811,5.09e-06,0.296,25.023706669476347,18706
0.367,0.996,0.538,0.0476,0.0,0.307,45.042672005057426,96202
0.869,0.802,0.504,0.0978,0.0,0.346,56.05310293962702,87155
0.488,0.175,0.0334,0.655,0.0111,0.192,6335.001580444632,102973
0.64,0.295,0.0299,0.701,1.08e-05,0.152,5172.90064271415,34819
0.347,0.515,0.0279,0.555,0.0,0.278,1054.9994731851227,62940
0.773,0.533,0.0481,0.545,0.000974,0.185,1649.5627436518807,57823
0.477,0.313,0.594,0.714,0.0,0.266,15.01422400168581,66142
0.565,0.201,0.94,0.828,0.0,0.351,84.07965440944052,18898
0.469,0.706,0.944,0.772,0.0,0.367,158.1498261510905,18273
0.72,0.588,0.836,0.917,0.0,0.367,324.30723843641346,18523
0.452,0.131,0.0324,0.47,0.898,0.143,577.5471499315141,4182
0.684,0.434,0.0419,0.0446,0.905,0.162,779.738699820883,105293
0.251,0.991,0.127,0.0208,0.961,0.469,2898.7461805921403,42315
0.782,0.926,0.0428,4.1e-05,0.913,0.103,4308.081340217048,13315
0.149,0.0281,0.0397,0.86,0.549,0.042,4256.032030344537,16497
0.629,0.123,0.077,0.994,0.954,0.313,1550.4688652407544,45652
0.106,0.886,0.0479,0.879,0.67,0.0217,254.2408597618797,101922
0.725,0.538,0.0342,0.501,0.594,0.372,224.21241175850807,13663
0.234,0.396,0.0394,0.401,0.000303,0.636,264.25034242967024,84995
0.916,0.499,0.349,0.06,0.0,0.813,2255.1364450532083,112258
0.411,0.878,0.0611,0.00997,0.0,0.682,5051.785902433885,86978
0.685,0.435,0.622,0.402,0.0,0.765,36.03413760404594,98234
0.583,0.705,0.507,0.135,0.0,0.696,50.047413338952694,5977
0.352,0.424,0.0634,0.965,0.0,0.605,1025.9719734485302,16609
0.655,0.486,0.0258,0.785,0.000255,0.802,3983.7741017806347,18783
0.335,0.502,0.0498,0.867,0.000657,0.935,1038.984300916658,108562
0.631,0.569,0.0438,0.728,0.0,0.874,5235.960383521231,92078
0.759,0.494,0.951,0.746,0.0,0.573,94.08913707723107,18357
0.465,0.615,0.921,0.863,0.0,0.685,45.042672005057426,18654
0.588,0.562,0.916,0.861,0.0,0.64,213.20198082393847,18841
0.368,0.281,0.0508,0.0208,0.917,0.775,13.012327468127701,5379
0.764,0.349,0.0518,0.0169,0.593,0.517,291.2759456327047,111069
0.306,0.701,0.0647,0.000398,0.592,0.555,432.4096512485513,63513
0.791,0.597,0.0469,0.000109,0.874,0.605,2144.0311874407334,24440
0.0579,7.63e-05,0.0818,0.96,0.79,0.94,300.2844800337162,59274
0.68,0.465,0.029,0.743,0.676,0.847,498.47223685596884,26450
0.486,0.623,0.0358,0.734,0.536,0.525,83.07870614266147,34564
0.769,0.605,0.0315,0.706,0.596,0.873,236.22379095985673,66278
0.586,0.616,0.0324,0.182,0.0,0.719,2836.6873880518388,81733
0.874,0.69,0.114,0.121,0.0,0.735,1652.565588452218,88312
0.534,0.988,0.0361,0.0777,0.0835,0.546,6094.773996417659,49419
0.769,0.754,0.085,0.172,0.000571,0.728,1200.1369718680855,58452
0.61,0.54,0.418,0.195,0.0,0.619,259.245601095775,106627
0.908,0.559,0.333,0.00656,0.0,0.616,241.22853229375198,3516
0.718,0.765,0.373,0.0178,0.0,0.685,260.246549362554,60074
0.888,0.837,0.288,0.0761,0.0,0.601,85.08060267621958,32999
0.675,0.579,0.0308,0.369,3.38e-06,0.724,1400.3266252238964,80459
0.921,0.668,0.171,0.283,0.0,0.556,442.4191339163418,60190
0.627,0.759,0.0824,0.477,0.0,0.635,782.7415446212201,97610
0.76,0.828,0.0571,0.485,0.0,0.583,195.18491202191552,97566
0.749,0.68,0.276,0.377,0.0,0.59,187.17732588768308,36244
0.853,0.643,0.364,0.251,0.0,0.549,94.08913707723107,87614
0.597,0.878,0.263,0.257,0.0,0.706,86.08155094299863,60712
0.838,0.755,0.28,0.293,0.0,0.565,35.03318933726689,69855
0.616,0.706,0.0233,0.00975,0.309,0.655,76.0720682752081,19583
0.824,0.693,0.0631,0.0382,0.291,0.521,55.05215467284796,109226
0.567,0.975,0.139,0.00146,0.424,0.75,179.16973975345064,27020
0.758,0.891,0.0463,0.02,0.297,0.684,40.03793067116216,111396
0.544,0.593,0.0654,0.266,0.312,0.568,19.018017068802024,109824
0.644,0.884,0.0437,0.332,0.261,0.597,9.008534401011485,17630
0.703,0.66,0.123,0.137,0.0,0.79,1777.6841217995998,30115
0.8,0.61,0.0674,0.182,0.0,0.963,1120.0611105257613,68847
0.732,0.758,0.189,0.214,0.0,0.78,4321.093667685176,89586
0.873,0.855,0.0615,0.179,0.0285,0.884,1397.3237804235594,25472
0.687,0.546,0.385,0.152,0.0,0.915,94.08913707723107,104617
0.835,0.68,0.307,0.0195,0.0,0.937,141.1337056158466,110193
0.639,0.791,0.254,0.0275,0.0,0.933,140.13275734906756,88065
0.852,0.887,0.263,0.246,1.87e-05,0.788,94.08913707723107,88484
0.671,0.689,0.0932,0.328,2.95e-06,0.811,952.9027499736593,8448
0.814,0.595,0.0277,0.476,0.0,0.8,498.47223685596884,70575
0.609,0.801,0.0274,0.302,5.85e-06,0.939,1074.0174902539247,7086
0.797,0.795,0.162,0.499,0.0,0.897,381.36128964281954,88648
0.686,0.736,0.258,0.286,7.62e-06,0.752,61.057844273522285,21473
0.789,0.71,0.353,0.37,0.0,0.826,53.05025813928986,51563
0.733,0.851,0.284,0.255,0.0,0.892,69.06543040775472,66403
