x0,x1,x2,x3,x4,x5,weight,source_index
0.465,0.23,0.0325,0.349,2.85e-06,0.114,1735.6003573924504,107094
0.546,0.383,0.032,0.403,0.0,0.372,2690.634371599685,19924
0.413,0.836,0.0433,0.00202,0.0,0.303,12108.863155846107,113239
0.557,0.889,0.0499,0.00012,0.000225,0.173,15964.29614033846,83966
0.226,0.0992,0.0468,0.987,0.00366,0.0395,6382.693005192806,76740
0.635,0.409,0.0444,0.801,0.00336,0.223,5211.843490414982,36743
0.391,0.588,0.0594,0.673,0.0,0.41,1062.941764492529,43239
0.698,0.76,0.0371,0.563,0.000181,0.471,1661.9810511230437,36280
0.789,0.421,0.655,0.776,0.496,0.476,84.71262639219397,105437
0.479,0.953,0.862,0.609,0.0,0.183,159.34041630912677,18708
0.604,0.661,0.94,0.833,0.0,0.328,326.7487017984625,18145
0.0,2.03e-05,0.0,0.113,0.94,0.0,581.8950646225705,101966
0.509,0.326,0.0254,0.0618,0.805,0.229,785.6087614228466,91291
0.114,0.988,0.145,0.000153,0.901,0.0295,2920.5686432356397,42665
0.566,0.757,0.0355,0.328,0.84,0.403,4340.513618952415,38328
0.169,0.132,0.0415,0.7,0.975,0.0273,4288.072469281057,39340
0.58,0.408,0.0372,0.573,0.819,0.471,1562.1411700179578,45880
0.204,1.0,0.0445,0.933,0.691,1e-05,256.1548464716342,101880
0.617,0.675,0.0241,0.619,0.884,0.335,225.9003370458506,38253
0.409,0.336,0.0301,0.383,0.0,0.549,266.23968294689536,37109
0.784,0.301,0.184,0.47,0.0,0.532,2272.1136578763453,14095
0.5,0.731,0.163,0.0179,0.000338,0.542,5089.816969064322,53363
0.407,0.228,0.0385,0.756,0.0146,0.527,1033.6957387142718,82625
0.634,0.473,0.0425,0.575,0.0,0.915,4013.7649171539524,52486
0.443,0.76,0.395,0.528,0.0,0.775,1046.8060261321114,96886
0.735,0.573,0.0846,0.799,0.00466,0.887,5275.377960209127,104933
0.721,0.47,0.946,0.568,0.0,0.623,94.79746286745517,18975
0.734,0.631,0.721,0.62,0.0,0.842,214.8070169230633,60827
0.827,0.312,0.0924,0.138,0.89,0.551,293.4687414301006,105393
0.22,0.945,0.0959,3.4e-06,0.929,0.604,435.6649357312833,42365
0.792,0.831,0.0659,0.00099,0.636,0.724,2160.1719730009463,13637
0.354,0.194,0.034,0.989,0.961,0.67,302.5450942578356,16859
0.641,0.289,0.0484,0.985,0.954,0.63,502.22485646800715,26634
0.363,0.665,0.0375,0.54,0.968,0.566,83.70414274466786,39358
0.707,0.57,0.0499,0.89,0.551,0.922,238.00214081616403,108398
0.661,0.749,0.0371,0.0579,0.0,0.682,2858.0426570890204,19457
0.83,0.739,0.0627,0.136,2.11e-06,0.631,1665.006502065622,88577
0.576,0.835,0.0461,0.012,0.0,0.637,6140.656929786537,14456
0.844,0.934,0.078,0.17,0.000121,0.647,1209.1718933838163,89671
0.618,0.717,0.318,0.00256,0.0,0.603,261.19726470926474,60002
0.804,0.719,0.337,0.0812,0.0,0.593,243.04455905379461,60339
0.508,0.883,0.329,0.0617,0.0,0.717,262.2057483567909,17335
0.759,0.836,0.312,0.072,0.0,0.736,85.72111003972009,36634
0.697,0.628,0.0362,0.418,0.0,0.741,1410.8686228890401,70503
0.787,0.701,0.0448,0.251,9.02e-05,0.545,445.7497722065445,39417
0.635,0.79,0.0336,0.404,0.0,0.577,788.6342123654249,65726
0.816,0.885,0.0879,0.301,0.0,0.743,196.65431126759316,104903
0.705,0.501,0.288,0.453,0.0393,0.542,188.5864420873842,105028
0.903,0.647,0.428,0.457,0.0,0.71,94.79746286745517,36829
0.518,0.918,0.276,0.325,0.0,0.62,86.72959368724621,1023
0.626,0.928,0.0593,0.0108,0.405,0.542,180.51857290717527,49642
0.614,0.724,0.0247,0.217,0.000256,0.902,1791.0669580063868,19340
0.793,0.666,0.0598,0.118,2.48e-05,0.783,1128.493201581727,31592
0.674,0.821,0.0333,0.0243,0.000117,0.949,4353.623906370254,33692
0.844,0.841,0.138,0.156,3.68e-05,0.831,1407.8431719464618,68642
0.587,0.638,0.313,0.14,0.0,0.76,94.79746286745517,94622
0.899,0.626,0.292,0.076,0.0,0.873,142.19619430118274,67046
0.639,0.791,0.254,0.0275,0.0,0.933,141.18771065365664,68057
0.89,0.829,0.252,0.00257,0.00286,0.827,94.79746286745517,27944
0.639,0.61,0.0446,0.481,0.0,0.812,960.0764324448651,103546
0.924,0.54,0.034,0.336,0.0,0.985,502.22485646800715,66995
0.639,0.815,0.0286,0.262,0.0,0.77,1082.1029537955253,100346
0.778,0.798,0.11,0.41,0.0,0.782,384.2322697074512,23842
0.649,0.863,0.051,0.000633,0.398,0.926,126.06045594076484,10220
