x0,x1,x2,x3,x4,x5,weight,source_index
0.482,0.46,0.577,0.357,0.0,0.434,2.0002631925253325,94291
0.591,0.294,0.593,0.278,0.0,0.254,25.003289906566657,36475
0.45,0.96,0.687,0.00317,0.000708,0.159,45.00592183181998,32673
0.515,0.974,0.506,0.000533,0.0169,0.0558,56.00736939070931,29696
0.482,0.47,0.947,0.919,0.0,0.417,15.001973943939994,18422
0.904,0.379,0.536,0.125,0.891,0.354,1.0001315962626662,24254
0.397,0.668,0.558,7.93e-05,0.86,0.366,5.000657981313331,59515
0.54,0.983,0.578,0.0487,0.922,0.0695,4.000526385050665,109683
0.659,0.353,0.723,0.984,0.807,0.438,5.000657981313331,15113
0.558,0.965,0.531,0.763,0.836,0.16,1.0001315962626662,59644
0.454,0.462,0.587,0.0227,0.00173,0.903,2.0002631925253325,26473
0.598,0.273,0.505,0.238,0.0,0.581,36.00473746545598,37460
0.443,0.801,0.529,0.311,0.0,0.611,5.000657981313331,60949
0.583,0.705,0.507,0.135,0.0,0.696,50.006579813133314,5977
0.481,0.442,0.868,0.507,0.0139,0.709,6.000789577575997,1492
0.432,0.715,0.853,0.819,0.0,0.582,45.00592183181998,18687
0.483,0.402,0.0323,0.202,0.538,0.568,13.001710751414661,11407
0.411,0.0173,0.763,7.41e-05,0.913,0.631,1.0001315962626662,113520
0.401,0.448,0.552,0.918,0.759,0.695,1.0001315962626662,16124
0.743,0.349,0.743,0.874,0.678,0.516,2.0002631925253325,105313
0.638,0.748,0.292,0.212,0.0,0.688,259.03408343203057,35904
0.882,0.668,0.306,0.00668,0.0,0.716,241.03171469930257,9104
0.664,0.916,0.473,0.17,1.67e-05,0.559,260.0342150282932,48050
0.844,0.891,0.302,0.216,0.0,0.591,85.01118568232663,94499
0.799,0.847,0.0956,0.254,2.14e-05,0.529,195.02566127121992,53921
0.698,0.633,0.316,0.49,0.0,0.614,187.0246085011186,104356
0.812,0.573,0.26,0.342,2.6e-06,0.591,94.01237004869063,68679
0.687,0.805,0.341,0.261,0.0,0.613,86.0113172785893,112069
0.761,0.8,0.492,0.368,0.0,0.744,35.00460586919332,66806
0.696,0.628,0.0274,0.00102,0.428,0.701,76.01000131596264,86853
0.945,0.584,0.044,0.0955,0.341,0.626,55.007237794446645,109367
0.602,0.985,0.0683,0.011,0.355,0.706,179.02355573101727,10966
0.837,0.88,0.0441,0.00233,0.352,0.742,40.00526385050665,23315
0.566,0.632,0.287,0.0633,0.495,0.667,1.0001315962626662,111794
0.827,0.518,0.343,0.164,0.375,0.584,6.000789577575997,31765
0.649,0.947,0.26,0.218,0.383,0.579,2.0002631925253325,51478
0.826,0.816,0.256,0.182,0.379,0.566,1.0001315962626662,111389
0.602,0.601,0.0303,0.346,0.349,0.553,19.00250032899066,38416
0.776,0.673,0.0666,0.427,0.486,0.617,4.000526385050665,1374
0.644,0.884,0.0437,0.332,0.261,0.597,9.001184366363995,17630
0.834,0.788,0.213,0.359,0.27,0.705,2.0002631925253325,80665
