x0,x1,x2,x3,x4,x5,weight,source_index
0.365,0.458,0.0311,0.0576,0.0,0.114,1722.6319671267518,113148
0.684,0.471,0.043,0.208,0.0,0.453,2670.5299757665157,98174
0.382,0.937,0.0758,0.0172,0.0,0.0957,12018.3858392161,47128
0.871,0.332,0.652,0.0811,5.09e-06,0.296,25.023706669476347,18706
0.394,0.907,0.523,0.0159,1.47e-06,0.194,45.042672005057426,46664
0.571,0.69,0.542,0.299,0.0,0.228,56.05310293962702,1035
0.366,0.245,0.147,0.852,0.0,0.48,6335.001580444632,108244
0.527,0.21,0.033,0.861,0.394,0.0457,5172.90064271415,93254
0.351,0.714,0.0386,0.542,0.0,0.483,1054.9994731851227,96068
0.539,0.508,0.0348,0.56,0.0,0.277,1649.5627436518807,33179
0.482,0.47,0.947,0.919,0.0,0.417,15.01422400168581,18422
0.637,0.391,0.924,0.754,0.0,0.409,84.07965440944052,18869
0.464,0.522,0.932,0.829,0.0,0.472,158.1498261510905,18793
0.511,0.864,0.658,0.782,0.0,0.407,324.30723843641346,18592
0.27,0.307,0.0436,0.217,0.884,0.0366,577.5471499315141,59583
0.659,0.294,0.108,0.414,0.793,0.305,779.738699820883,94859
0.466,0.913,0.0569,0.0339,0.932,0.175,2898.7461805921403,46906
0.518,0.975,0.0575,0.000136,0.827,0.32,4308.081340217048,58489
0.378,0.162,0.05,0.983,0.888,0.132,4256.032030344537,79694
0.561,0.445,0.0579,0.784,0.87,0.0519,1550.4688652407544,4087
0.433,0.997,0.0509,0.935,0.866,0.0153,254.2408597618797,101467
0.669,0.54,0.0455,0.549,0.901,0.0402,224.21241175850807,73361
0.376,0.371,0.122,0.449,2.28e-06,0.656,264.25034242967024,64668
0.794,0.42,0.484,0.315,0.0,0.53,2255.1364450532083,37981
0.461,0.984,0.116,0.000975,0.0,0.66,5051.785902433885,50112
0.859,0.374,0.729,0.11,0.0208,0.961,36.03413760404594,105731
0.535,0.722,0.555,0.388,0.0,0.594,50.047413338952694,36535
0.389,0.339,0.05,0.962,0.0244,0.52,1025.9719734485302,76295
0.514,0.247,0.0355,0.941,5.3e-05,0.504,3983.7741017806347,52337
