x0,x1,x2,x3,x4,x5,weight,source_index
0.46,0.364,0.0276,0.477,4.89e-05,0.124,1721.7551557700745,63593
0.659,0.345,0.107,0.106,0.0,0.338,2669.1706888986396,55102
0.768,0.374,0.723,0.288,1.67e-06,0.398,25.010969723562965,15360
0.324,0.887,0.585,0.0727,0.0,0.429,45.019745502413336,8902
0.571,0.69,0.542,0.299,0.0,0.228,56.02457218078104,1035
0.508,0.118,0.0553,0.758,2.49e-06,0.268,5170.267661254936,45648
0.461,0.54,0.033,0.543,0.0392,0.0807,1054.4624835454147,86819
0.548,0.605,0.314,0.651,3.86e-06,0.35,1648.7231241772706,21685
0.498,0.453,0.959,0.659,0.0,0.183,15.006581834137778,18575
0.637,0.391,0.924,0.754,0.0,0.409,84.03685827117157,18869
0.446,0.983,0.868,0.613,0.0,0.0379,158.06932865291793,18260
0.514,0.912,0.934,0.872,0.0,0.297,324.142167617376,18760
0.432,0.434,0.0261,0.0755,0.83,0.474,577.2531812198332,58635
0.846,0.448,0.0575,0.0138,0.837,0.467,779.341816586222,13134
0.171,0.593,0.0428,0.000713,0.93,0.0383,2897.270732777534,59854
0.565,0.981,0.281,0.00143,0.616,0.3,4305.8885476086,110355
0.371,0.982,0.512,0.359,0.543,0.0785,5.002193944712593,46269
0.54,0.983,0.578,0.0487,0.922,0.0695,4.001755155770074,58262
0.41,0.107,0.0328,0.974,0.774,0.0712,4253.865730583589,113446
0.72,0.0548,0.0414,0.992,0.922,0.301,1549.6796840719612,26258
0.191,0.53,0.0368,0.984,0.954,0.0325,254.11145239139972,59627
0.701,0.596,0.0338,0.543,0.881,0.173,224.09828872312417,36133
0.648,0.135,0.585,0.978,0.742,0.118,5.002193944712593,105834
0.486,0.489,0.0306,0.249,0.0,0.682,264.1158402808249,80718
0.618,0.449,0.0435,0.383,0.0182,0.699,2253.9885914874944,3607
0.369,0.875,0.0519,0.00101,9.16e-05,0.554,5049.214567792891,58538
0.675,0.416,0.835,0.0607,0.0,0.643,36.01579640193067,21335
0.429,0.829,0.509,0.0973,0.0,0.555,5.002193944712593,110123
0.708,0.797,0.542,0.0466,0.0,0.949,50.02193944712593,110190
0.368,0.482,0.0695,0.751,0.0,0.631,1025.4497586660816,90263
0.758,0.451,0.0375,0.75,0.0,0.737,3981.746379991224,64647
0.456,0.744,0.0943,0.9,2.23e-05,0.569,1038.4554629223344,108191
0.497,0.373,0.509,0.864,0.023,0.93,6.002632733655112,93966
0.721,0.47,0.946,0.568,0.0,0.623,94.04124616059674,18975
0.494,0.644,0.905,0.704,0.0,0.866,45.019745502413336,64348
0.63,0.552,0.911,0.841,0.0,0.635,213.09346204475645,18338
0.466,0.188,0.0547,0.198,0.657,0.615,13.005704256252741,8619
0.756,0.219,0.0666,0.0985,0.872,0.6,291.1276875822729,105518
0.306,0.907,0.0512,0.00175,0.523,0.564,432.189556823168,48774
0.769,0.64,0.0566,0.00229,0.766,0.81,2142.9398859148746,13116
0.478,0.34,0.0491,0.882,0.784,0.563,300.1316366827556,16267
0.546,0.429,0.0306,0.973,0.885,0.622,498.2185168933743,79845
0.289,0.599,0.0392,0.893,0.814,0.804,83.03641948222904,79299
0.582,0.544,0.0387,0.548,0.677,0.524,236.10355419043438,75948
0.607,0.536,0.0323,0.162,0.0692,0.562,2835.243527863098,62496
0.865,0.635,0.115,0.0902,0.0,0.662,1651.7244405440981,68796
0.683,0.947,0.064,0.00632,7.34e-05,0.67,6091.671785870995,65541
0.77,0.787,0.0583,0.198,0.0,0.513,1199.5261079420798,30094
0.729,0.728,0.291,0.0676,0.0,0.634,259.1136463361123,60948
0.845,0.723,0.263,0.0112,0.0,0.667,241.10574813514697,20666
0.527,0.993,0.273,0.109,0.0,0.546,260.1140851250548,39492
0.923,0.814,0.351,0.237,0.0,0.698,85.03729706011408,39526
0.609,0.726,0.0611,0.421,0.0,0.516,1399.6138657305835,87959
0.843,0.731,0.134,0.259,0.0,0.636,442.19394471259324,89281
0.657,0.829,0.0673,0.276,0.0,0.569,782.3431329530496,35796
0.751,0.927,0.0874,0.339,2.31e-05,0.505,195.08556384379114,77984
0.715,0.698,0.357,0.377,0.0,0.661,187.08205353225097,1642
0.774,0.695,0.387,0.374,0.0,0.615,94.04124616059674,21583
0.51,0.844,0.335,0.43,0.0,0.575,86.0377358490566,55899
0.883,0.752,0.275,0.438,0.0,0.691,35.01535761298815,66595
0.616,0.706,0.0233,0.00975,0.309,0.655,76.03334795963141,102449
0.766,0.722,0.0505,0.00106,0.49,0.709,55.024133391838525,13099
0.656,0.995,0.052,6.87e-06,0.419,0.705,179.07854322071083,58275
0.759,0.927,0.051,0.0145,0.39,0.655,40.01755155770074,60864
0.827,0.518,0.343,0.164,0.375,0.584,6.002632733655112,31765
0.584,0.534,0.0424,0.421,0.438,0.511,19.008336989907853,12252
0.766,0.701,0.0737,0.261,0.447,0.568,4.001755155770074,17324
0.684,0.869,0.0462,0.349,0.319,0.661,9.003949100482668,34860
0.524,0.614,0.0363,0.202,0.0,0.751,1776.779289161913,37146
0.751,0.688,0.0677,0.0597,0.0,0.873,1119.4910048266784,78811
0.682,0.877,0.041,0.0309,0.0,0.827,4318.894251864853,107459
0.904,0.817,0.0871,0.0254,0.000141,0.753,1396.612549363756,88114
0.69,0.626,0.306,0.105,0.000335,0.912,94.04124616059674,20280
0.901,0.52,0.312,0.0257,0.0,0.806,141.06186924089513,9181
0.658,0.761,0.257,0.0531,0.0,0.843,140.0614304519526,51317
0.852,0.887,0.263,0.246,1.87e-05,0.788,94.04124616059674,88484
0.573,0.604,0.0279,0.464,0.0126,0.782,952.4177270732777,7079
0.785,0.644,0.156,0.416,0.0,0.859,498.2185168933743,37813
0.691,0.878,0.0453,0.304,4.92e-06,0.918,1073.4708205353224,95747
0.797,0.795,0.162,0.499,0.0,0.897,381.16717858709956,88648
0.742,0.664,0.261,0.301,0.0,0.79,61.02676612549364,64722
0.784,0.671,0.312,0.407,0.0,0.858,53.02325581395348,66716
0.54,0.8,0.286,0.283,0.0,0.798,69.03027643703378,96770
0.755,0.766,0.31,0.443,0.0,0.938,27.011847301448,36374
0.734,0.714,0.0448,0.0188,0.374,0.9,51.02237823606845,11234
0.765,0.724,0.0368,0.0805,0.323,0.783,38.01667397981571,74580
0.567,0.919,0.0515,8.14e-06,0.398,0.929,125.05484861781483,22919
0.795,0.989,0.0461,0.000324,0.425,0.926,57.02501096972356,1597
0.737,0.552,0.0472,0.31,0.274,0.875,12.005265467310224,11832
0.847,0.547,0.0372,0.461,0.362,0.938,8.003510311540149,100352
0.618,0.831,0.0802,0.429,0.321,0.92,7.00307152259763,1641
0.929,0.863,0.243,0.256,0.407,0.877,3.001316366827556,17321
0.508,0.642,0.0287,0.00843,0.0,0.0491,1189.5217200526547,29855
0.779,0.705,0.163,0.00471,0.0,0.196,218.09565598946907,51146
0.626,0.769,0.0325,0.00291,0.0,0.237,1490.6537955243527,67214
0.797,0.86,0.0413,0.0312,0.0137,0.192,71.03115401491883,31670
0.594,0.644,0.302,0.141,0.000242,0.221,34.01491882404563,21658
0.906,0.525,0.291,0.029,5.76e-06,0.24,19.008336989907853,20576
0.596,0.998,0.301,0.149,0.00106,0.199,94.04124616059674,49541
0.778,0.975,0.278,0.0146,0.0286,0.244,4.001755155770074,49349
0.598,0.547,0.0232,0.285,0.0,0.25,341.14962702939886,86306
0.752,0.699,0.0278,0.278,0.0115,0.242,67.02939885914874,23480
