x0,x1,x2,x3,x4,x5,weight,source_index
0.362,0.462,0.0376,0.297,0.00121,0.0895,1721.7551557700745,38772
0.854,0.377,0.0897,0.0661,0.36,0.275,2669.1706888986396,28540
0.845,0.308,0.703,0.0433,0.0,0.346,25.010969723562965,37532
0.428,0.982,0.529,0.0073,0.0063,0.119,45.019745502413336,46633
0.542,0.925,0.53,0.0158,1.07e-05,0.14,56.02457218078104,28024
0.624,0.115,0.0446,0.941,3.47e-05,0.287,5170.267661254936,102206
0.409,0.57,0.0711,0.687,0.0,0.336,1054.4624835454147,81330
0.749,0.69,0.0489,0.607,0.0,0.328,1648.7231241772706,70911
0.49,0.458,0.952,0.934,0.0,0.148,15.006581834137778,18096
0.552,0.431,0.962,0.872,0.0,0.448,84.03685827117157,18227
0.448,0.747,0.821,0.924,0.0,0.0386,158.06932865291793,18219
0.514,0.841,0.903,0.823,0.0,0.162,324.142167617376,18904
0.286,0.473,0.0871,0.341,0.828,0.0615,577.2531812198332,26590
0.7,0.462,0.0518,9.49e-05,0.886,0.231,779.341816586222,73228
0.331,0.834,0.0752,3.56e-06,0.948,0.44,2897.270732777534,6207
0.766,0.586,0.0452,9.98e-05,0.754,0.073,4305.8885476086,73659
0.327,0.987,0.536,0.000316,0.777,0.252,5.002193944712593,27924
0.54,0.983,0.578,0.0487,0.922,0.0695,4.001755155770074,109683
0.473,0.361,0.0293,0.732,0.922,0.246,4253.865730583589,75300
0.554,0.0583,0.0458,0.988,0.933,0.154,1549.6796840719612,79635
0.486,0.532,0.11,0.665,0.663,0.336,254.11145239139972,54623
0.74,0.506,0.0463,0.91,0.635,0.0431,224.09828872312417,105422
0.659,0.353,0.723,0.984,0.807,0.438,5.002193944712593,94101
0.401,0.213,0.0544,0.342,1.01e-05,0.678,264.1158402808249,103771
0.833,0.497,0.0739,0.291,0.000893,0.627,2253.9885914874944,23865
0.305,0.833,0.0398,0.000327,2.36e-05,0.586,5049.214567792891,71632
0.765,0.489,0.708,0.43,0.0,0.792,36.01579640193067,37341
0.443,0.801,0.529,0.311,0.0,0.611,5.002193944712593,60949
0.722,0.628,0.565,0.0837,0.0,0.797,50.02193944712593,21276
0.422,0.486,0.0311,0.736,0.0,0.623,1025.4497586660816,90380
0.509,0.287,0.0636,0.693,0.0,0.545,3981.746379991224,103927
0.433,0.576,0.352,0.589,0.0,0.704,1038.4554629223344,96840
0.496,0.476,0.95,0.746,0.0,0.555,6.002632733655112,18679
0.802,0.153,0.532,0.761,0.0,0.96,94.04124616059674,66914
0.494,0.591,0.934,0.836,0.0,0.533,45.019745502413336,18888
0.549,0.624,0.937,0.845,0.0,0.514,213.09346204475645,18229
0.489,0.398,0.05,0.491,0.712,0.938,13.005704256252741,52852
0.922,0.308,0.248,0.0104,0.914,0.583,291.1276875822729,13653
0.417,0.972,0.0615,2.53e-06,0.54,0.545,432.189556823168,61737
0.802,0.603,0.0553,0.000431,0.906,0.636,2142.9398859148746,13960
0.455,0.493,0.0743,0.933,0.664,0.84,300.1316366827556,108554
0.685,0.377,0.348,0.542,0.788,0.597,498.2185168933743,105372
0.386,0.752,0.0311,0.664,0.947,0.988,83.03641948222904,7697
0.858,0.562,0.0457,0.964,0.876,0.894,236.10355419043438,54628
0.677,0.717,0.0633,0.188,0.000585,0.6,2835.243527863098,63290
0.865,0.573,0.0678,0.0863,0.0,0.563,1651.7244405440981,68016
0.66,0.942,0.185,0.00789,1.76e-05,0.543,6091.671785870995,53508
0.811,0.812,0.0635,0.151,0.000362,0.689,1199.5261079420798,68074
0.532,0.653,0.489,0.238,0.0,0.662,259.1136463361123,74876
0.882,0.668,0.306,0.00668,0.0,0.716,241.10574813514697,37408
0.61,0.966,0.305,0.000645,0.247,0.631,260.1140851250548,23489
0.772,0.978,0.273,0.00417,0.00473,0.707,85.03729706011408,10882
0.62,0.611,0.0477,0.49,0.0,0.626,1399.6138657305835,96421
0.801,0.641,0.173,0.34,4.5e-05,0.741,442.19394471259324,28637
0.735,0.935,0.04,0.315,0.00555,0.662,782.3431329530496,61635
0.843,0.768,0.117,0.256,0.0,0.662,195.08556384379114,81359
0.718,0.673,0.37,0.294,0.0,0.625,187.08205353225097,5182
0.921,0.552,0.348,0.283,0.0,0.546,94.04124616059674,57779
0.705,0.93,0.386,0.389,0.0,0.568,86.0377358490566,69739
0.843,0.976,0.293,0.31,0.0,0.747,35.01535761298815,37690
0.696,0.524,0.0489,0.000879,0.252,0.672,76.03334795963141,13932
0.945,0.584,0.044,0.0955,0.341,0.626,55.024133391838525,73166
