x0,x1,x2,x3,x4,x5,weight,source_index
0.482,0.46,0.577,0.357,0.0,0.434,2.0003158393430542,15391
0.876,0.323,0.521,0.222,0.00111,0.15,25.003947991788177,39663
0.385,0.951,0.714,0.489,0.0,0.106,45.00710638521872,18609
0.559,0.591,0.542,0.356,0.0,0.492,56.00884350160552,94213
0.365,0.134,0.59,0.871,0.126,0.175,15.002368795072908,59326
0.537,0.382,0.543,0.845,1.01e-06,0.371,84.01326525240827,98245
0.497,0.792,0.945,0.735,0.0,0.18,158.0249513081013,18027
0.539,0.939,0.949,0.797,0.0,0.469,324.05116597357477,18231
0.418,0.202,0.0336,0.494,0.531,0.238,577.0911196504711,26708
0.802,0.457,0.0831,0.0148,0.875,0.0614,779.1230194241197,109911
0.904,0.379,0.536,0.125,0.891,0.354,1.0001579196715271,24254
0.252,0.991,0.541,7.8e-06,0.849,0.111,5.000789598357636,17877
0.54,0.983,0.578,0.0487,0.922,0.0695,4.0006316786861085,109683
0.484,0.75,0.0685,0.697,0.862,0.467,254.0401115965679,57700
0.559,0.675,0.0405,0.89,0.732,0.323,224.03537400642207,29618
0.648,0.135,0.585,0.978,0.742,0.118,5.000789598357636,105834
0.558,0.965,0.531,0.763,0.836,0.16,1.0001579196715271,59644
0.476,0.369,0.0326,0.087,0.0,0.532,264.0416907932832,11673
0.454,0.462,0.587,0.0227,0.00173,0.903,2.0003158393430542,26473
0.643,0.481,0.551,0.121,0.0,0.597,36.00568510817497,21427
0.429,0.829,0.509,0.0973,0.0,0.555,5.000789598357636,110123
0.696,0.59,0.738,0.158,2.05e-06,0.826,50.007895983576354,110195
0.497,0.373,0.509,0.864,0.023,0.93,6.000947518029163,93966
0.705,0.0715,0.642,0.794,0.0,0.713,94.01484444912354,68888
0.48,0.758,0.952,0.921,0.0,0.813,45.00710638521872,18981
0.669,0.715,0.912,0.714,0.0,0.579,213.03363689003527,18078
0.368,0.281,0.0508,0.0208,0.917,0.775,13.002052955729852,79262
0.821,0.487,0.0648,0.0242,0.893,0.542,291.0459546244144,111676
0.392,0.665,0.033,0.0078,0.816,0.617,432.06822129809973,84930
0.411,0.0173,0.763,7.41e-05,0.913,0.631,1.0001579196715271,113520
0.451,0.0159,0.0644,0.991,0.877,0.883,300.0473759014581,16958
0.58,0.47,0.168,0.933,0.743,0.738,498.0786439964205,45536
0.486,0.558,0.0353,0.692,0.834,0.612,83.01310733273675,7753
0.722,0.694,0.0622,0.638,0.773,0.778,236.0372690424804,74529
0.401,0.448,0.552,0.918,0.759,0.695,1.0001579196715271,16124
0.557,0.000544,0.508,0.996,0.937,0.603,2.0003158393430542,79886
0.748,0.58,0.179,0.187,1.02e-06,0.528,2834.447544349108,24208
0.856,0.66,0.0882,0.0468,0.0,0.683,1651.2607253776912,106771
0.818,0.899,0.117,0.157,0.0,0.736,1199.189345686161,55193
0.549,0.739,0.263,0.136,0.0,0.512,259.04090119492554,60208
0.93,0.501,0.251,0.114,7.29e-06,0.64,241.03805864083805,36273
0.638,0.995,0.264,0.214,0.0186,0.604,260.04105911459703,49253
0.911,0.82,0.286,0.000972,0.0,0.71,85.01342317207981,13314
0.748,0.524,0.0338,0.414,0.0,0.661,1399.2209296204664,53000
0.774,0.651,0.029,0.33,2.8e-05,0.546,442.069800494815,82887
0.541,0.815,0.107,0.365,0.0,0.702,782.1234931831342,77061
0.77,0.825,0.196,0.302,0.0,0.651,195.03079433594777,112474
0.683,0.59,0.458,0.326,0.0,0.653,187.02953097857556,37757
0.877,0.596,0.323,0.348,0.0,0.717,94.01484444912354,60457
0.597,0.878,0.263,0.257,0.0,0.706,86.01358109175133,60712
0.777,0.816,0.275,0.349,0.0,0.667,35.00552718850345,51757
0.616,0.706,0.0233,0.00975,0.309,0.655,76.01200189503606,3693
0.818,0.666,0.185,0.0144,0.479,0.651,55.00868558193399,24605
0.567,0.915,0.0315,0.00094,0.377,0.546,179.02826762120336,109397
0.833,0.783,0.171,0.0151,0.379,0.624,40.006316786861085,23504
0.566,0.632,0.287,0.0633,0.495,0.667,1.0001579196715271,111794
0.969,0.664,0.327,0.0114,0.351,0.736,6.000947518029163,13507
0.649,0.947,0.26,0.218,0.383,0.579,2.0003158393430542,51478
0.826,0.816,0.256,0.182,0.379,0.566,1.0001579196715271,111389
0.684,0.684,0.0418,0.385,0.29,0.616,19.003000473759016,32960
0.826,0.629,0.0486,0.357,0.38,0.54,4.0006316786861085,1836
0.644,0.884,0.0437,0.332,0.261,0.597,9.001421277043743,17630
0.834,0.788,0.213,0.359,0.27,0.705,2.0003158393430542,51675
0.754,0.719,0.371,0.373,0.259,0.674,2.0003158393430542,111402
0.624,0.748,0.0406,0.062,1.06e-06,0.756,1776.2804653366322,107675
0.864,0.594,0.0448,0.156,8.34e-05,0.841,1119.1767121124387,103794
0.814,0.813,0.0561,0.03,9.33e-05,0.839,1396.220455861452,88752
0.663,0.635,0.284,0.242,1.48e-05,0.756,94.01484444912354,61211
0.751,0.67,0.267,0.0796,0.00018,0.766,141.02226667368532,51057
0.695,0.967,0.412,0.163,0.0,0.944,140.0221087540138,60046
0.809,0.811,0.315,0.138,0.0,0.905,94.01484444912354,104920
0.661,0.697,0.148,0.262,0.0,0.867,952.1503395272938,69383
0.941,0.697,0.2,0.328,0.0,0.911,498.0786439964205,60430
0.692,0.886,0.0417,0.277,4.86e-05,0.853,1073.1694478075485,74710
0.793,0.859,0.0332,0.266,0.000356,0.964,381.0601673948518,11264
0.624,0.589,0.281,0.302,0.0,0.78,61.00963309996315,87203
0.765,0.555,0.374,0.409,2.04e-06,0.828,53.008369742590936,28441
0.557,0.888,0.268,0.422,0.0,0.751,69.01089645733538,26492
0.794,0.877,0.285,0.262,0.0,0.771,27.004263831131233,60539
0.738,0.607,0.0845,0.00746,0.324,0.78,51.008053903247884,86118
0.78,0.734,0.0584,0.00308,0.317,0.787,38.00600094751803,10733
0.515,0.899,0.0448,0.00808,0.479,0.929,125.01973995894089,58623
0.803,0.956,0.0483,0.209,0.42,0.838,57.00900142127705,112600
0.647,0.839,0.416,0.0318,0.344,0.789,1.0001579196715271,48203
0.684,0.673,0.0365,0.283,0.422,0.81,12.001895036058325,111480
0.788,0.522,0.0384,0.439,0.339,0.971,8.001263357372217,100623
0.534,0.847,0.0842,0.316,0.436,0.852,7.00110543770069,1361
0.929,0.863,0.243,0.256,0.407,0.877,3.0004737590145814,17321
0.577,0.576,0.0275,0.0238,0.000213,0.0747,1189.1877664894457,34479
0.848,0.511,0.0774,0.135,0.0,0.1,218.0344264883929,104167
0.697,0.892,0.0592,0.0131,0.025,0.0374,1490.2353003105754,107456
0.861,0.998,0.202,0.0496,0.0581,0.0629,71.01121229667842,43306
0.638,0.707,0.377,0.249,0.0,0.197,34.00536926883192,60763
0.885,0.641,0.351,0.175,0.0,0.201,19.003000473759016,33370
0.673,0.764,0.296,0.0667,0.19,0.0959,94.01484444912354,53560
0.771,0.993,0.298,0.0118,0.158,0.0398,4.0006316786861085,49445
0.638,0.52,0.206,0.351,0.0104,0.161,341.05385060799074,60422
0.753,0.733,0.056,0.253,0.0,0.156,67.01058061799232,89423
0.636,0.88,0.137,0.296,2.97e-06,0.228,60.00947518029163,30646
0.793,0.881,0.195,0.446,0.0,0.0393,10.001579196715271,80578
0.61,0.625,0.38,0.454,0.0043,0.236,15.002368795072908,111400
0.892,0.592,0.255,0.352,0.0,0.17,5.000789598357636,21479
0.706,0.995,0.323,0.29,0.0107,0.119,18.002842554087486,49845
0.826,0.893,0.27,0.472,0.000879,0.0367,1.0001579196715271,37957
0.664,0.702,0.0353,0.0014,0.49,0.0862,92.0145286097805,46982
0.851,0.742,0.0377,0.0259,0.256,0.236,18.002842554087486,43003
0.549,0.964,0.145,0.00132,0.278,0.189,237.03742696215193,46232
0.782,0.788,0.0349,0.00785,0.432,0.137,13.002052955729852,17228
0.595,0.628,0.317,0.183,0.315,0.17,5.000789598357636,8555
0.856,0.541,0.41,0.0674,0.252,0.246,2.0003158393430542,66285
0.601,0.942,0.328,0.00282,0.427,0.224,6.000947518029163,29297
0.856,0.959,0.269,0.143,0.35,0.217,3.0004737590145814,43308
0.649,0.684,0.0331,0.342,0.411,0.0794,19.003000473759016,10601
0.756,0.6,0.0547,0.307,0.377,0.12,1.0001579196715271,36272
0.69,0.809,0.0375,0.4,0.285,0.0481,11.0017371163868,17069
0.801,0.781,0.0419,0.32,0.35,0.0616,3.0004737590145814,23575
0.651,0.997,0.306,0.274,0.353,0.0602,3.0004737590145814,46070
0.528,0.567,0.0488,0.0342,0.0427,0.333,3064.483865873559,12422
0.759,0.711,0.0384,0.0477,1.19e-06,0.436,920.145286097805,77010
0.761,0.843,0.145,0.00727,0.2,0.396,387.061114912881,17854
0.738,0.613,0.403,0.0169,0.0493,0.407,162.02558298678738,28400
0.823,0.555,0.304,0.0191,3.55e-05,0.338,175.02763594251724,32836
0.739,0.883,0.27,0.0185,0.0631,0.252,201.03174185397694,46501
0.811,0.981,0.341,0.05,0.00393,0.435,50.007895983576354,17929
0.634,0.63,0.031,0.447,0.0374,0.489,1328.209717323788,11044
0.885,0.674,0.236,0.33,9.15e-06,0.395,224.03537400642207,55906
0.572,0.835,0.0516,0.337,0.0,0.468,290.0457967047429,20072
0.765,0.969,0.157,0.449,0.0,0.343,70.0110543770069,14943
0.541,0.544,0.258,0.28,0.0115,0.456,103.01626572616729,89564
0.763,0.726,0.282,0.259,0.0,0.349,63.009948939306206,33229
0.627,0.858,0.386,0.263,0.0,0.342,77.01215981470759,88158
0.871,0.816,0.347,0.284,4.58e-06,0.384,18.002842554087486,69157
0.563,0.574,0.0367,0.016,0.267,0.388,108.01705532452493,36552
0.791,0.701,0.0678,0.0226,0.278,0.251,54.008527662262466,2882
0.733,0.956,0.0618,0.0645,0.282,0.428,226.03568984576512,43222
0.817,0.936,0.0618,0.131,0.285,0.415,31.00489550981734,43852
0.631,0.675,0.329,0.172,0.46,0.453,1.0001579196715271,29982
0.844,0.55,0.255,0.00329,0.451,0.322,1.0001579196715271,17550
0.631,0.867,0.264,0.00479,0.297,0.352,18.002842554087486,110563
0.813,0.8,0.335,0.00654,0.424,0.366,4.0006316786861085,29955
0.646,0.506,0.0317,0.319,0.456,0.252,24.00379007211665,109380
0.836,0.646,0.113,0.275,0.378,0.414,3.0004737590145814,39816
0.538,0.826,0.0297,0.458,0.293,0.441,3.0004737590145814,83779
0.777,0.841,0.153,0.475,0.354,0.306,6.000947518029163,58200
0.245,0.579,0.0311,0.0734,0.0,0.22,110.01737116386798,9343
0.487,0.627,0.0304,0.00141,3e-05,0.219,1247.1969258303943,44852
0.244,0.987,0.172,0.0929,0.00526,0.0368,414.0653787440122,42499
0.418,0.987,0.209,0.0585,0.000144,0.25,2351.3712691477604,3980
0.423,0.66,0.373,0.156,0.0162,0.196,11.0017371163868,59996
0.209,0.991,0.356,0.000407,0.000501,0.0659,45.00710638521872,72225
0.379,0.996,0.285,0.00457,9.26e-06,0.0386,200.03158393430542,41425
0.248,0.572,0.0429,0.278,0.0,0.228,45.00710638521872,102491
0.441,0.728,0.0384,0.259,0.0,0.191,345.05448228667683,29525
0.228,0.992,0.0446,0.433,0.00056,1e-05,5.000789598357636,101665
0.427,0.998,0.161,0.315,1.85e-05,0.0762,56.00884350160552,48773
0.323,0.558,0.337,0.459,2.81e-06,0.199,7.00110543770069,56952
0.107,0.936,0.274,0.327,0.0447,0.204,1.0001579196715271,59880
0.392,0.997,0.348,0.384,0.00138,0.0566,7.00110543770069,46455
0.118,0.574,0.05,0.013,0.479,0.0394,12.001895036058325,59777
0.29,0.643,0.154,0.000236,0.453,0.223,73.01152813602148,42565
0.179,0.987,0.101,0.00123,0.463,0.0643,96.0151602884666,22826
0.332,0.992,0.108,3.34e-06,0.422,0.184,231.03647944412276,43844
0.472,0.709,0.492,0.121,0.369,0.182,1.0001579196715271,17782
0.234,0.999,0.279,7.94e-06,0.464,0.109,3.0004737590145814,42094
0.435,0.957,0.301,0.00322,0.477,0.0873,11.0017371163868,42944
0.236,0.511,0.0442,0.407,0.281,0.227,3.0004737590145814,56900
0.464,0.536,0.127,0.311,0.462,0.0437,9.001421277043743,32120
0.282,0.891,0.046,0.257,0.399,0.249,4.0006316786861085,48484
0.377,0.564,0.257,0.37,0.494,0.241,1.0001579196715271,17679
0.152,0.635,0.0417,0.0566,0.000133,0.259,61.00963309996315,50800
0.469,0.527,0.0275,0.000591,0.0717,0.384,1301.2054534926567,50271
0.223,0.91,0.08,0.0116,0.000518,0.364,361.0570090014213,86191
0.319,0.739,0.272,0.0285,0.0,0.449,32.00505342948887,20425
0.23,0.994,0.396,4.13e-05,0.000325,0.325,7.00110543770069,59637
0.477,0.836,0.256,0.0655,0.177,0.296,132.0208453966416,46044
