x0,x1,weight,source_index
1.2937800333978344,-1.1376139644954089,2.000004000008,326094
1.2643821429584141,-1.020678138743948,24.000048000096,221349
-1.2919162049289352,0.24774252100624428,5623.011246022492,561469
0.7391032248155314,-0.5381645303133039,15212.030424060848,595983
0.8056927350780585,-0.23736498887680868,8075.0161500323,603174
-0.7074947090574546,-1.8927553655556122,7495.014990029979,87873
-0.08322181674037939,-1.6375746865784082,9798.019596039192,524036
1.309574372245454,0.6068797857205638,42055.084110168216,772840
1.9043959471768996,0.7212619895115037,3885.00777001554,762893
1.7963750113494,1.2004339529777095,53052.10610421221,871119
1.9054783791391627,0.8402571032437415,19264.038528077057,842979
-1.8536490385893847,-0.799068981182744,3536.007072014144,580683
-1.7588102689930634,-0.13599312323865306,1590.00318000636,620735
-1.2365530560547355,0.04964431451082261,50821.101642203284,505589
-0.9068816507209914,0.21361709757707126,33415.066830133655,284819
-0.0160668057915881,0.49493276303407924,38573.07714615429,290142
-0.6382114255908591,1.3061565899668743,14197.028394056788,917937
-0.30673275279492807,1.1454999087583744,24145.04829009658,942747
0.22171279523128457,0.31345083530939727,12791.025582051163,115945
1.1190534373048342,0.5649342923440909,29134.058268116536,857415
0.6218234990984047,1.0026778027289953,1966.003932007864,761408
-1.0190267639587072,-0.7890093444430426,10748.021496042991,598388
-0.3067404299548765,-0.9984192038743652,2976.005952011904,115935
-0.674316891041558,0.04159350386887333,39743.07948615897,446708
-0.16381826492563473,0.04564887114777412,28988.05797611595,137678
-0.6570874840188167,1.7533979876762025,24851.049702099404,927922
-0.10942477810009162,1.4060278975794167,36746.073492146985,905963
-0.576944322199591,1.9676630299652893,5.00001000002,914854
-0.34278701507348397,1.9697898489507428,18.000036000072,921151
0.17471934991033372,-1.6409185456557676,1758.003516007032,525015
0.6716244442891441,-1.6470459421234809,10.00002000004,133184
0.37811320560158695,-1.1379906206542998,47995.09599019198,649449
0.6571178548957948,-1.4455050601224608,2923.005846011692,24142
-1.2955263378983186,-1.7250038724212684,629.001258002516,197580
-1.7679877749439743,-1.1286921369152954,519.001038002076,177120
-1.4778695895366807,-1.0837685285633707,31110.06222012444,317674
1.29523065863841,1.4209998915549524,24815.04963009926,890297
2.1718822534281177,1.3682415358600697,1154.002308004616,806301
0.11247743091642233,-0.1579358961766917,12799.025598051196,243504
0.4332338187986796,-0.19213133285745868,18309.036618073234,309241
0.12262513643303023,0.015892611831883237,19098.03819607639,580282
0.37981207776986636,-0.11200252130102795,11232.022464044927,131451
-1.4981338978917214,-0.9268593008179383,12056.024112048224,449088
-1.2957193118719699,-1.0249704540859574,18607.037214074426,408635
-1.5393286386360319,-0.555567536288817,14070.02814005628,514583
-1.3456590787354379,-0.47854462635542433,16633.03326606653,403610
0.6733762361434255,1.046771274566579,16361.032722065444,807557
0.9837051618965303,0.7904007364836579,12999.025998051995,845802
0.8324415111092115,1.265604405635891,13360.02672005344,783756
0.9943937627674879,1.142816710385493,17660.035320070638,735073
-0.9193211609548181,-1.526515573878903,15162.030324060648,158083
-0.6453113187238549,-1.4540606861634222,18486.036972073944,127469
-0.9246405192986829,-1.1962727813514273,16399.032798065597,500947
-0.6743750426455863,-1.2793165226293841,9519.019038038075,113119
0.5715309755393299,1.4423439273173626,192.000384000768,866755
1.2520136044574737,1.3849634241129913,14241.028482056963,891191
0.2072003593042065,-0.8592712529941564,11410.02282004564,284304
0.44178903905993716,-0.8626857083090808,19065.03813007626,497644
0.14560411304212287,-0.47361551686095427,8023.016046032092,312903
0.6157866623959344,-0.6417601298661005,19224.038448076895,510915
-0.35183873570937196,-1.4611338175553612,18529.037058074115,305032
-0.05080875248827564,-1.3577067704685895,17569.035138070274,364009
-0.2757158761109357,-1.2726718506374046,7387.014774029548,260569
-0.019581730322368273,-1.2645707689221488,11967.023934047867,593413
