x0,x1,x2,x3,x4,x5,weight,source_index
0.482,0.46,0.577,0.357,0.0,0.434,2.0003158393430542,15391
0.635,0.282,0.541,0.467,0.0,0.334,25.003947991788177,98698
0.404,0.906,0.56,0.166,0.0,0.435,45.00710638521872,46021
0.51,0.539,0.891,0.466,0.0,0.375,56.00884350160552,37608
0.478,0.414,0.949,0.919,0.0,0.188,15.002368795072908,18047
0.701,0.154,0.554,0.979,8.74e-06,0.314,84.01326525240827,14588
0.438,0.867,0.91,0.809,0.0,0.114,158.0249513081013,18420
0.542,0.974,0.935,0.798,0.0,0.176,324.05116597357477,18126
0.0,0.000164,0.0,0.144,0.535,0.0,577.0911196504711,101448
0.638,0.369,0.0693,0.284,0.904,0.0902,779.1230194241197,111513
0.904,0.379,0.536,0.125,0.891,0.354,1.0001579196715271,24254
0.48,0.926,0.679,0.000644,0.561,0.217,5.000789598357636,27424
0.54,0.983,0.578,0.0487,0.922,0.0695,4.0006316786861085,109683
0.424,0.557,0.084,0.836,0.746,0.329,254.0401115965679,94245
0.713,0.694,0.0833,0.624,0.851,0.0362,224.03537400642207,54906
0.659,0.353,0.723,0.984,0.807,0.438,5.000789598357636,94101
0.558,0.965,0.531,0.763,0.836,0.16,1.0001579196715271,59644
0.364,0.483,0.0317,0.281,1.53e-06,0.7,264.0416907932832,11761
0.454,0.462,0.587,0.0227,0.00173,0.903,2.0003158393430542,26473
0.926,0.228,0.52,0.304,0.0,0.906,36.00568510817497,14836
0.325,0.82,0.762,0.0767,0.105,0.861,5.000789598357636,42012
0.66,0.721,0.505,0.221,0.0,0.61,50.007895983576354,81985
0.496,0.476,0.95,0.746,0.0,0.555,6.000947518029163,18679
0.649,0.448,0.506,0.812,0.0,0.923,94.01484444912354,26449
0.455,0.75,0.546,0.523,0.0,0.612,45.00710638521872,36940
0.581,0.544,0.933,0.791,0.0,0.757,213.03363689003527,18459
0.363,0.499,0.0335,0.00163,0.522,0.532,13.002052955729852,38237
0.501,0.496,0.121,0.384,0.694,0.575,291.0459546244144,109241
0.304,0.702,0.0419,6.64e-06,0.934,0.776,432.06822129809973,111738
0.411,0.0173,0.763,7.41e-05,0.913,0.631,1.0001579196715271,113520
0.272,0.142,0.0337,0.982,0.975,0.561,300.0473759014581,16716
0.543,0.0657,0.0401,0.954,0.761,0.579,498.0786439964205,16667
0.427,0.59,0.0645,0.82,0.834,0.722,83.01310733273675,1685
0.584,0.882,0.036,0.575,0.847,0.855,236.0372690424804,54284
0.401,0.448,0.552,0.918,0.759,0.695,1.0001579196715271,16124
0.743,0.349,0.743,0.874,0.678,0.516,2.0003158393430542,105313
0.643,0.735,0.0302,0.0786,0.0,0.502,2834.447544349108,65956
0.897,0.534,0.229,0.0138,2.54e-05,0.571,1651.2607253776912,66010
0.804,0.786,0.0735,0.144,0.0,0.575,1199.189345686161,67217
0.66,0.589,0.449,0.241,0.0,0.629,259.04090119492554,37447
0.786,0.696,0.352,0.183,0.0,0.591,241.03805864083805,88581
0.522,0.897,0.353,0.219,0.0,0.686,260.04105911459703,21839
0.844,0.891,0.302,0.216,0.0,0.591,85.01342317207981,5284
0.689,0.682,0.0288,0.271,0.0,0.617,1399.2209296204664,87906
0.822,0.726,0.0593,0.28,0.0,0.691,442.069800494815,88217
0.51,0.952,0.198,0.348,8.02e-06,0.623,782.1234931831342,35334
0.794,0.774,0.081,0.445,0.0101,0.674,195.03079433594777,53536
0.6,0.687,0.326,0.359,0.0,0.671,187.02953097857556,81787
