x0,x1,x2,x3,x4,x5,weight,source_index
0.17,0.24,0.0334,0.429,0.0739,0.0646,1721.468118523458,75195
0.705,0.441,0.0445,0.279,0.00279,0.198,2668.725706113066,31927
0.482,0.46,0.577,0.357,0.0,0.434,2.000544007581009,94291
0.55,0.489,0.507,0.413,0.0,0.306,25.00680009476261,60524
0.36,0.543,0.556,0.352,0.0344,0.0864,45.012240170572696,59671
0.621,0.56,0.941,0.315,0.0,0.438,56.015232212268245,18276
0.404,0.902,0.0665,0.577,0.297,0.497,1054.2866919951916,19915
0.649,0.517,0.0273,0.54,0.0,0.185,1648.4482622467513,39425
0.49,0.458,0.952,0.934,0.0,0.148,15.004080056857566,18096
0.713,0.258,0.926,0.8,0.0,0.411,84.02284831840237,14824
0.483,0.878,0.566,0.769,0.0,0.471,158.04297659889968,18646
0.565,0.714,0.883,0.845,0.0,0.402,324.0881292281234,18366
0.0914,0.000719,0.0682,0.136,0.651,0.0285,577.1569461871211,101680
0.671,0.497,0.0552,0.171,0.536,0.114,779.211890952803,109137
0.904,0.379,0.536,0.125,0.891,0.354,1.0002720037905044,24254
0.252,0.991,0.541,7.8e-06,0.849,0.111,5.001360018952522,17877
0.54,0.983,0.578,0.0487,0.922,0.0695,4.001088015162018,58262
0.79,0.133,0.0915,0.875,0.808,0.422,1549.4213338714912,15460
0.372,0.537,0.0305,0.937,0.873,0.228,254.06908896278813,57303
0.568,0.621,0.0419,0.689,0.963,0.193,224.06092884907298,105744
0.659,0.353,0.723,0.984,0.807,0.438,5.001360018952522,15113
0.558,0.965,0.531,0.763,0.836,0.16,1.0002720037905044,59644
0.457,0.456,0.0267,0.469,0.00158,0.61,264.0718090006932,95890
0.746,0.458,0.0312,0.0631,0.0,0.942,2253.6128245400064,8040
0.5,0.481,0.506,0.211,0.0,0.516,2.000544007581009,111105
0.646,0.439,0.818,0.272,0.0,0.528,36.00979213645816,98073
0.464,0.902,0.549,0.0395,0.0,0.641,5.001360018952522,26954
0.722,0.628,0.565,0.0837,0.0,0.797,50.01360018952522,60082
0.341,0.244,0.032,0.948,9.45e-05,0.526,1025.278803885267,52716
0.38,0.675,0.0818,0.805,0.0,0.657,1038.2823399345436,77492
0.497,0.373,0.509,0.864,0.023,0.93,6.001632022743026,93966
0.647,0.417,0.862,0.654,0.0,0.807,94.02556835630742,14587
0.48,0.757,0.875,0.923,0.0,0.796,45.012240170572696,18908
0.549,0.894,0.653,0.891,2.89e-05,0.747,213.05793680737744,18169
0.368,0.281,0.0508,0.0208,0.917,0.775,13.003536049276557,79262
0.569,0.406,0.0379,0.0385,0.876,0.634,291.0791531030368,105563
0.255,0.977,0.0975,1.65e-05,0.798,0.508,432.1175056374979,38808
0.704,0.571,0.0463,0.42,0.69,0.922,2142.5826321192603,105481
0.411,0.0173,0.763,7.41e-05,0.913,0.631,1.0002720037905044,113520
0.405,0.186,0.0565,0.931,0.866,0.609,300.0816011371513,39075
0.631,0.397,0.0257,0.571,0.827,0.542,498.1354578876712,111755
0.403,0.622,0.0331,0.726,0.558,0.83,83.02257631461187,7758
0.593,0.634,0.0311,0.795,0.885,0.503,236.06419289455903,45994
0.401,0.448,0.552,0.918,0.759,0.695,1.0002720037905044,16124
0.557,0.000544,0.508,0.996,0.937,0.603,2.000544007581009,79886
0.641,0.722,0.0297,0.117,0.0,0.698,2834.7708587422894,11567
0.812,0.702,0.0497,0.118,0.000733,0.679,1651.4490782581229,21239
0.653,0.757,0.0489,0.014,5.36e-06,0.539,6090.656231080381,33471
0.804,0.786,0.0735,0.144,0.0,0.575,1199.3261325448148,89269
0.52,0.638,0.372,0.00871,0.0,0.566,259.07044898174064,21093
0.78,0.721,0.471,0.222,0.0,0.747,241.06555291351157,112670
0.733,0.812,0.272,0.0872,0.0,0.535,260.0707209855311,81385
0.83,0.794,0.432,0.0253,0.0248,0.607,85.02312032219288,53529
0.664,0.618,0.0303,0.264,2.57e-06,0.573,1399.3805333029156,30469
0.761,0.525,0.0944,0.44,6.7e-06,0.531,442.12022567540293,57125
0.626,0.832,0.0727,0.451,0.0,0.649,782.2127069641745,61679
0.799,0.847,0.0956,0.254,2.14e-05,0.529,195.05304073914837,53423
0.654,0.709,0.458,0.316,0.0,0.745,187.05086470882432,37627
0.867,0.646,0.288,0.303,0.0,0.67,94.02556835630742,60019
0.738,0.903,0.253,0.383,0.0109,0.699,86.02339232598338,57045
0.752,0.863,0.269,0.383,0.0,0.707,35.00952013266765,60628
0.744,0.592,0.043,0.0947,0.488,0.687,76.02067228807833,13686
0.788,0.75,0.0325,0.0216,0.386,0.55,55.014960208477746,54528
0.622,0.76,0.0432,0.0372,0.328,0.749,179.0486886785003,107429
0.763,0.803,0.0351,0.0709,0.285,0.561,40.01088015162018,3952
0.566,0.632,0.287,0.0633,0.495,0.667,1.0002720037905044,111794
0.827,0.518,0.343,0.164,0.375,0.584,6.001632022743026,31765
0.539,0.851,0.269,0.0222,0.349,0.565,2.000544007581009,109164
0.826,0.816,0.256,0.182,0.379,0.566,1.0002720037905044,111389
0.617,0.555,0.0328,0.332,0.255,0.691,19.005168072019583,112414
0.776,0.673,0.0666,0.427,0.486,0.617,4.001088015162018,1374
0.644,0.884,0.0437,0.332,0.261,0.597,9.00244803411454,17630
0.834,0.788,0.213,0.359,0.27,0.705,2.000544007581009,51675
0.754,0.719,0.371,0.373,0.259,0.674,2.000544007581009,111402
0.678,0.698,0.0587,0.00214,4.94e-06,0.812,1776.4830787319358,81631
0.897,0.611,0.211,0.0291,0.186,0.769,1119.3043722415744,48118
0.601,0.926,0.0382,0.0255,1.97e-06,0.881,4318.174240363607,35660
0.79,0.973,0.147,0.03,1.92e-05,0.759,1396.3797172915442,10137
0.74,0.727,0.278,0.187,0.0,0.792,94.02556835630742,98067
0.855,0.667,0.284,0.189,0.0,0.773,141.03835253446113,21637
0.74,0.866,0.295,0.00128,4.32e-06,0.814,140.0380805306706,111962
0.84,0.831,0.303,0.0367,2.59e-06,0.884,94.02556835630742,60038
0.709,0.739,0.0604,0.427,0.0,0.832,952.2589476085602,77805
0.875,0.711,0.0518,0.489,0.000524,0.906,498.1354578876712,95038
0.578,0.949,0.0462,0.362,0.0,0.96,1073.2918600672112,77702
0.778,0.816,0.207,0.364,8.53e-06,0.83,381.10363344418215,80793
0.631,0.711,0.268,0.5,0.0,0.881,61.01659223122077,37670
0.764,0.682,0.303,0.334,0.0,0.772,53.01441620089673,36042
0.585,0.757,0.402,0.363,0.0,0.969,69.0187682615448,60565
0.839,0.774,0.361,0.323,0.0,0.885,27.00734410234362,66016
0.738,0.607,0.0845,0.00746,0.324,0.78,51.01387219331573,86118
0.933,0.515,0.176,0.00386,0.38,0.903,38.010336144039165,13148
0.692,0.935,0.0822,0.00784,0.27,0.88,125.03400047381305,13683
0.797,0.975,0.0441,0.00426,0.265,0.785,57.01550421605875,10792
0.647,0.839,0.416,0.0318,0.344,0.789,1.0002720037905044,48203
0.613,0.549,0.0478,0.451,0.47,0.937,12.003264045486052,95587
0.847,0.547,0.0372,0.461,0.362,0.938,8.002176030324035,100352
0.648,0.871,0.0482,0.328,0.426,0.891,7.001904026533531,35209
0.762,0.932,0.0516,0.354,0.432,0.757,3.000816011371513,17128
0.595,0.636,0.0312,9.45e-05,0.0529,0.147,1189.3234125069098,2552
0.817,0.539,0.0621,0.0141,0.000496,0.158,218.05929682632996,89401
0.689,0.938,0.0586,0.000622,0.00836,0.163,1490.4052856478515,10855
0.779,0.892,0.0867,0.0128,0.0187,0.236,71.01931226912582,13320
0.631,0.716,0.434,0.0285,3.26e-06,0.232,34.00924812887715,60338
0.783,0.522,0.39,0.0287,4.13e-05,0.235,19.005168072019583,33814
0.619,0.994,0.46,0.114,2.27e-06,0.0734,94.02556835630742,54698
0.902,0.758,0.288,0.0729,7.15e-06,0.142,4.001088015162018,39767
0.681,0.627,0.159,0.303,7.04e-05,0.135,341.092753292562,17852
0.798,0.62,0.232,0.414,0.0192,0.235,67.0182242539638,30085
0.609,0.867,0.0319,0.479,0.00953,0.147,60.01632022743026,59431
0.754,0.765,0.0851,0.464,3.24e-06,0.23,10.002720037905044,69085
0.59,0.552,0.388,0.5,0.0,0.241,15.004080056857566,104806
0.777,0.53,0.289,0.466,0.00119,0.115,5.001360018952522,112128
0.706,0.995,0.323,0.29,0.0107,0.119,18.00489606822908,49845
0.826,0.893,0.27,0.472,0.000879,0.0367,1.0002720037905044,37957
0.533,0.6,0.029,0.0211,0.49,0.195,92.0250243487264,107452
0.823,0.534,0.0496,0.0239,0.486,0.0395,18.00489606822908,109251
0.528,0.816,0.0445,0.00334,0.398,0.201,237.06446489834954,49943
0.752,0.753,0.0622,0.00732,0.262,0.209,13.003536049276557,13824
0.564,0.701,0.252,0.0119,0.334,0.212,5.001360018952522,83744
0.766,0.521,0.337,0.00391,0.368,0.228,2.000544007581009,17668
0.743,0.944,0.302,0.154,0.288,0.0361,6.001632022743026,49830
0.774,0.987,0.347,0.00264,0.366,0.184,3.000816011371513,49803
0.702,0.615,0.0476,0.349,0.266,0.161,19.005168072019583,54525
0.756,0.6,0.0547,0.307,0.377,0.12,1.0002720037905044,36272
0.686,0.92,0.0566,0.301,0.27,0.225,11.00299204169555,8523
0.801,0.781,0.0419,0.32,0.35,0.0616,3.000816011371513,23575
0.651,0.997,0.306,0.274,0.353,0.0602,3.000816011371513,48678
0.505,0.747,0.0708,0.0303,6.8e-06,0.475,3064.8334196141054,85584
0.755,0.703,0.168,0.159,0.0,0.331,920.250243487264,39684
0.575,0.758,0.0618,0.0954,0.0,0.493,4171.134255806403,30906
0.851,0.791,0.0861,0.109,0.000341,0.47,387.10526546692523,49403
0.683,0.635,0.436,0.187,0.00132,0.368,162.0440646140617,60312
0.823,0.708,0.273,0.0371,5.16e-06,0.478,175.04760066333827,13779
0.613,0.874,0.262,0.0173,0.0,0.392,201.0546727618914,23588
0.757,0.89,0.271,0.00276,0.1,0.483,50.01360018952522,17839
0.582,0.66,0.0544,0.399,0.0,0.484,1328.36122103379,1003
0.763,0.608,0.035,0.262,2.5e-05,0.393,224.06092884907298,53308
0.524,0.765,0.184,0.319,0.0,0.475,290.0788810992463,81923
0.755,0.784,0.0319,0.26,0.0,0.491,70.0190402653353,97334
0.633,0.532,0.493,0.446,0.0,0.417,103.02801639042195,60134
0.763,0.726,0.282,0.259,0.0,0.349,63.017136238801776,33229
0.627,0.858,0.386,0.263,0.0,0.342,77.02094429186884,89114
