x0,x1,x2,x3,x4,x5,weight,source_index
0.497,0.462,0.0517,0.0721,0.0,0.108,1721.7551557700745,106262
0.64,0.469,0.0412,0.00758,0.000453,0.305,2669.1706888986396,113358
0.768,0.374,0.723,0.288,1.67e-06,0.398,25.010969723562965,15249
0.381,0.921,0.511,0.00134,2.97e-05,0.129,45.019745502413336,72272
0.607,0.654,0.606,0.214,1.18e-05,0.248,56.02457218078104,60288
0.687,0.287,0.0262,0.779,3.49e-06,0.403,5170.267661254936,52983
0.489,0.794,0.274,0.631,0.0,0.408,1054.4624835454147,26287
0.663,0.546,0.045,0.74,8.62e-06,0.391,1648.7231241772706,112221
0.49,0.458,0.952,0.934,0.0,0.148,15.006581834137778,18096
0.596,0.194,0.937,0.849,0.0,0.332,84.03685827117157,18746
0.432,0.921,0.939,0.849,0.0,0.18,158.06932865291793,18207
0.547,0.617,0.946,0.819,0.0,0.463,324.142167617376,18220
0.397,0.432,0.0562,0.172,0.778,0.0378,577.2531812198332,11768
0.683,0.5,0.0511,0.114,0.794,0.213,779.341816586222,111491
0.485,0.614,0.0578,0.189,0.91,0.337,2897.270732777534,54124
0.696,0.603,0.0649,0.0993,0.95,0.0369,4305.8885476086,43816
0.252,0.991,0.541,7.8e-06,0.849,0.111,5.002193944712593,17877
0.54,0.983,0.578,0.0487,0.922,0.0695,4.001755155770074,58262
0.462,0.339,0.0418,0.813,0.808,0.0395,4253.865730583589,4203
0.718,0.432,0.374,0.933,0.803,0.395,1549.6796840719612,105087
0.487,0.564,0.0272,0.818,0.759,0.331,254.11145239139972,108830
0.741,0.619,0.0514,0.661,0.674,0.146,224.09828872312417,23913
0.533,0.331,0.588,0.982,0.652,0.23,5.002193944712593,94222
0.405,0.463,0.0542,0.00379,0.0442,0.542,264.1158402808249,84321
0.873,0.238,0.138,0.327,0.0,0.741,2253.9885914874944,15163
0.447,0.863,0.0585,0.00365,0.0138,0.835,5049.214567792891,82552
0.736,0.37,0.502,0.293,0.0,0.619,36.01579640193067,98203
0.443,0.801,0.529,0.311,0.0,0.611,5.002193944712593,60949
0.797,0.647,0.535,0.363,0.0,0.711,50.02193944712593,37580
0.495,0.435,0.0286,0.67,0.00038,0.71,1025.4497586660816,90757
0.868,0.479,0.445,0.703,0.0,0.776,3981.746379991224,87455
0.419,0.693,0.0504,0.72,0.0,0.69,1038.4554629223344,97279
0.497,0.373,0.509,0.864,0.023,0.93,6.002632733655112,93966
0.61,0.432,0.926,0.857,1.59e-06,0.88,94.04124616059674,18742
0.483,0.887,0.924,0.977,0.000231,0.613,45.019745502413336,1321
0.614,0.811,0.776,0.621,0.0,0.759,213.09346204475645,18607
0.466,0.188,0.0547,0.198,0.657,0.615,13.005704256252741,8619
0.755,0.417,0.0904,0.000658,0.765,0.705,291.1276875822729,13857
0.428,0.89,0.0422,0.000315,0.68,0.539,432.189556823168,86537
0.843,0.572,0.101,0.0301,0.885,0.783,2142.9398859148746,24011
0.404,0.448,0.0305,0.724,0.906,0.584,300.1316366827556,84219
0.813,0.315,0.0414,0.853,0.706,0.604,498.2185168933743,94803
0.392,0.571,0.0335,0.73,0.618,0.77,83.03641948222904,7141
0.61,0.74,0.0374,0.881,0.854,0.864,236.10355419043438,45666
0.633,0.717,0.0288,0.109,0.0,0.608,2835.243527863098,62436
0.764,0.533,0.0333,0.0277,0.000136,0.703,1651.7244405440981,35880
0.637,0.924,0.0338,0.07,0.00065,0.653,6091.671785870995,86780
0.77,0.787,0.0583,0.198,0.0,0.513,1199.5261079420798,30095
0.588,0.74,0.439,0.122,0.0,0.674,259.1136463361123,21932
0.801,0.601,0.255,0.0777,3.23e-05,0.74,241.10574813514697,20200
0.719,0.794,0.302,0.0239,0.0,0.632,260.1140851250548,48131
0.981,0.776,0.259,0.0307,5.43e-06,0.727,85.03729706011408,13353
0.633,0.526,0.0299,0.32,0.02,0.517,1399.6138657305835,41111
0.752,0.548,0.0329,0.295,0.115,0.658,442.19394471259324,25319
0.51,0.79,0.0374,0.335,6.23e-05,0.637,782.3431329530496,20548
0.797,0.783,0.0393,0.305,0.000297,0.712,195.08556384379114,78415
0.741,0.582,0.281,0.291,0.000101,0.713,187.08205353225097,81641
0.869,0.602,0.388,0.275,0.0,0.682,94.04124616059674,66213
0.556,0.944,0.353,0.495,0.0,0.639,86.0377358490566,9548
0.819,0.829,0.264,0.464,0.0,0.541,35.01535761298815,60808
0.676,0.741,0.0478,0.00454,0.459,0.551,76.03334795963141,111946
0.846,0.744,0.0611,0.00371,0.335,0.532,55.024133391838525,13195
0.612,0.876,0.11,0.22,0.399,0.677,179.07854322071083,1902
0.768,0.846,0.0646,0.00501,0.269,0.717,40.01755155770074,10294
0.827,0.518,0.343,0.164,0.375,0.584,6.002632733655112,32074
0.634,0.555,0.0244,0.433,0.349,0.516,19.008336989907853,69219
0.776,0.673,0.0666,0.427,0.486,0.617,4.001755155770074,1374
0.64,0.86,0.101,0.302,0.468,0.516,9.003949100482668,51040
0.684,0.669,0.0366,0.00893,0.000252,0.874,1776.779289161913,84615
0.778,0.504,0.109,0.146,0.0,0.864,1119.4910048266784,94863
0.701,0.867,0.169,0.134,0.0,0.862,4318.894251864853,78762
0.783,0.933,0.109,0.0748,0.0,0.888,1396.612549363756,78043
0.704,0.569,0.252,0.0549,0.0,0.826,94.04124616059674,106878
0.934,0.735,0.251,0.031,8.6e-06,0.768,141.06186924089513,37953
0.579,0.818,0.313,0.241,0.0,0.753,140.0614304519526,48503
0.877,0.808,0.363,0.166,0.0,0.882,94.04124616059674,66659
0.719,0.732,0.0408,0.319,6.51e-06,0.96,952.4177270732777,25109
0.819,0.648,0.0595,0.469,3.63e-06,0.844,498.2185168933743,36769
0.544,0.881,0.0598,0.314,0.0,0.894,1073.4708205353224,35712
0.783,0.836,0.0486,0.396,0.0236,0.831,381.16717858709956,107071
0.702,0.586,0.302,0.469,0.0,0.82,61.02676612549364,87639
0.789,0.71,0.353,0.37,0.0,0.826,53.02325581395348,51579
0.519,0.832,0.384,0.338,0.0,0.806,69.03027643703378,60742
0.829,0.811,0.392,0.321,0.0,0.919,27.011847301448,51685
0.738,0.607,0.0845,0.00746,0.324,0.78,51.02237823606845,57888
0.834,0.56,0.0439,0.0145,0.282,0.78,38.01667397981571,1606
0.542,0.914,0.0477,0.00191,0.351,0.929,125.05484861781483,92543
0.794,0.818,0.0744,0.104,0.328,0.792,57.02501096972356,53924
0.72,0.73,0.0814,0.28,0.276,0.773,12.005265467310224,1308
0.788,0.522,0.0384,0.439,0.339,0.971,8.003510311540149,100623
0.676,0.867,0.0447,0.381,0.33,0.888,7.00307152259763,85396
0.929,0.863,0.243,0.256,0.407,0.877,3.001316366827556,17321
0.649,0.716,0.0349,0.0863,2.63e-05,0.163,1189.5217200526547,32004
0.853,0.607,0.138,0.00186,0.00339,0.187,218.09565598946907,1540
0.609,0.955,0.196,0.0122,0.15,0.21,1490.6537955243527,29847
0.797,0.86,0.0413,0.0312,0.0137,0.192,71.03115401491883,53468
0.545,0.72,0.282,0.0691,0.0,0.104,34.01491882404563,60853
0.906,0.525,0.291,0.029,5.76e-06,0.24,19.008336989907853,20575
0.508,0.989,0.427,0.0405,0.000391,0.155,94.04124616059674,49564
0.771,0.993,0.298,0.0118,0.158,0.0398,4.001755155770074,49445
0.509,0.602,0.0264,0.351,0.0,0.187,341.14962702939886,70829
0.787,0.546,0.0532,0.305,4.55e-05,0.222,67.02939885914874,88957
0.643,0.874,0.0508,0.253,0.00198,0.118,60.02632733655111,51696
0.76,0.919,0.237,0.294,0.133,0.0906,10.004387889425185,46497
0.667,0.735,0.349,0.372,0.208,0.1,15.006581834137778,10454
0.796,0.564,0.404,0.27,1.53e-05,0.231,5.002193944712593,58856
0.733,0.814,0.391,0.325,0.0,0.192,18.007898200965336,60163
0.663,0.695,0.0854,0.000512,0.254,0.197,92.04036858271171,46355
0.829,0.729,0.0628,0.0133,0.386,0.162,18.007898200965336,17440
0.595,0.785,0.107,0.000102,0.342,0.121,237.1039929793769,17722
0.794,0.862,0.183,0.0109,0.32,0.0751,13.005704256252741,109695
0.595,0.628,0.317,0.183,0.315,0.17,5.002193944712593,38109
0.601,0.942,0.328,0.00282,0.427,0.224,6.002632733655112,29297
0.774,0.987,0.347,0.00264,0.366,0.184,3.001316366827556,49803
0.542,0.714,0.0512,0.292,0.281,0.246,19.008336989907853,110394
0.686,0.92,0.0566,0.301,0.27,0.225,11.004826678367705,8523
0.829,0.951,0.12,0.323,0.453,0.239,3.001316366827556,58637
0.651,0.997,0.306,0.274,0.353,0.0602,3.001316366827556,46070
0.65,0.625,0.0359,0.00536,0.00046,0.293,3065.3444493198767,107023
0.813,0.733,0.0847,0.15,0.00186,0.397,920.4036858271171,37011
0.636,0.822,0.0507,0.0534,1.99e-05,0.338,4171.829749890302,31932
0.806,0.769,0.111,0.158,2.25e-05,0.478,387.1698113207547,21123
0.608,0.707,0.266,0.204,0.0,0.472,162.071083808688,21986
0.793,0.616,0.251,0.00039,0.0,0.451,175.07678806494076,27443
0.59,0.822,0.257,0.00145,0.0,0.43,201.08819657744624,60699
0.885,0.912,0.251,0.151,0.0141,0.396,50.02193944712593,10767
0.645,0.738,0.0336,0.42,0.0,0.465,1328.5827117156646,9419
0.753,0.518,0.114,0.276,0.0,0.477,224.09828872312417,56640
0.742,0.767,0.0598,0.31,0.0,0.339,290.1272487933304,104671
0.753,0.89,0.187,0.44,6.82e-06,0.283,70.0307152259763,51772
0.739,0.638,0.335,0.408,0.0,0.434,103.04519526107941,69907
0.785,0.677,0.26,0.254,0.0,0.356,63.02764370337867,36030
0.575,0.921,0.333,0.42,0.00105,0.406,77.03378674857393,96928
0.813,0.9,0.282,0.297,0.0,0.316,18.007898200965336,5490
0.616,0.704,0.163,0.0238,0.472,0.272,108.047389205792,46559
0.783,0.684,0.0626,0.000446,0.452,0.405,54.023694602896,10590
0.544,0.942,0.0464,0.0355,0.435,0.303,226.0991663010092,27038
0.759,0.868,0.0455,0.0131,0.257,0.388,31.013602457218077,25885
0.662,0.898,0.412,0.0773,0.256,0.303,18.007898200965336,10041
0.973,0.895,0.411,0.000711,0.268,0.38,4.001755155770074,13217
0.625,0.587,0.104,0.475,0.277,0.388,24.010530934620448,23751
0.752,0.557,0.0356,0.333,0.343,0.467,3.001316366827556,43561
0.591,0.814,0.0391,0.286,0.404,0.438,3.001316366827556,61630
0.781,0.842,0.151,0.479,0.353,0.302,6.002632733655112,58851
0.229,0.503,0.03,0.0051,0.0,0.148,110.04826678367705,113945
0.379,0.562,0.0376,0.0741,1.17e-05,0.172,1247.5471698113206,71090
0.213,0.953,0.1,0.00045,0.0,0.115,414.1816586222027,41045
0.413,0.997,0.0848,0.000313,0.0715,0.0392,2352.0315928038613,50793
0.478,0.652,0.372,0.00202,0.0,0.128,11.004826678367705,88888
0.207,0.835,0.403,0.0258,9.22e-06,0.193,45.019745502413336,62459
0.358,0.992,0.268,0.00223,0.0227,0.137,200.08775778850372,58462
0.248,0.572,0.0429,0.278,0.0,0.228,45.019745502413336,99495
0.426,0.617,0.0289,0.341,0.181,0.201,345.1513821851689,38077
0.192,0.884,0.143,0.404,0.174,0.0584,5.002193944712593,72363
0.475,0.959,0.198,0.46,0.0927,0.102,56.02457218078104,48851
0.448,0.541,0.397,0.47,0.0,0.237,7.00307152259763,33863
0.391,0.99,0.269,0.345,7.36e-05,0.146,7.00307152259763,22244
0.224,0.644,0.0386,0.00407,0.252,0.0387,12.005265467310224,32823
0.321,0.694,0.0323,0.000945,0.325,0.154,73.03203159280386,100320
0.233,0.911,0.08,3.34e-05,0.258,0.197,96.04212373848179,71345
0.455,0.977,0.235,0.000447,0.437,0.177,231.1013602457218,10750
0.234,0.999,0.279,7.94e-06,0.464,0.109,3.001316366827556,42094
0.435,0.957,0.301,0.00322,0.477,0.0873,11.004826678367705,42944
0.236,0.511,0.0442,0.407,0.281,0.227,3.001316366827556,56900
0.348,0.633,0.048,0.376,0.473,0.0805,9.003949100482668,84478
0.282,0.891,0.046,0.257,0.399,0.249,4.001755155770074,63792
0.174,0.717,0.0458,0.115,0.0,0.424,61.02676612549364,63163
0.492,0.57,0.032,0.169,0.0,0.266,1301.5708644142167,28464
0.246,0.991,0.087,0.00944,0.0753,0.415,361.1584028082492,8672
0.462,0.785,0.0708,0.131,0.000925,0.454,3726.6344888108815,100284
