x0,x1,x2,x3,x4,x5,weight,source_index
0.343,0.42,0.0434,0.0292,0.00075,0.0557,1721.468118523458,29671
0.856,0.453,0.164,0.125,0.0,0.256,2668.725706113066,66413
0.482,0.46,0.577,0.357,0.0,0.434,2.000544007581009,15391
0.884,0.463,0.594,0.29,0.0,0.349,25.00680009476261,112656
0.422,0.687,0.852,0.229,7.77e-05,0.286,45.012240170572696,17415
0.869,0.802,0.504,0.0978,0.0,0.346,56.015232212268245,87155
0.325,0.536,0.0323,0.614,0.0,0.218,1054.2866919951916,103091
0.632,0.686,0.243,0.549,0.0,0.329,1648.4482622467513,31058
0.478,0.414,0.949,0.919,0.0,0.188,15.004080056857566,18047
0.64,0.173,0.94,0.822,0.0,0.408,84.02284831840237,18798
0.442,0.885,0.937,0.982,0.00109,0.5,158.04297659889968,18268
0.567,0.577,0.937,0.936,0.0,0.399,324.0881292281234,18387
0.149,0.146,0.0617,0.214,0.641,0.0739,577.1569461871211,101527
0.839,0.48,0.0872,8.28e-06,0.877,0.414,779.211890952803,73290
0.904,0.379,0.536,0.125,0.891,0.354,1.0002720037905044,24254
0.371,0.982,0.512,0.359,0.543,0.0785,5.001360018952522,46269
0.54,0.983,0.578,0.0487,0.922,0.0695,4.001088015162018,58262
0.676,0.333,0.0325,0.89,0.684,0.454,1549.4213338714912,105680
0.154,0.998,0.0442,0.986,0.655,1e-05,254.06908896278813,101686
0.609,0.651,0.0419,0.509,0.837,0.195,224.06092884907298,54620
0.533,0.331,0.588,0.982,0.652,0.23,5.001360018952522,15185
0.558,0.965,0.531,0.763,0.836,0.16,1.0002720037905044,59644
0.462,0.274,0.109,0.467,0.00163,0.569,264.0718090006932,108309
0.767,0.499,0.132,0.197,2.65e-06,0.609,2253.6128245400064,21126
0.5,0.481,0.506,0.211,0.0,0.516,2.000544007581009,111105
0.675,0.416,0.835,0.0607,0.0,0.643,36.00979213645816,60079
0.325,0.82,0.762,0.0767,0.105,0.861,5.001360018952522,42012
0.722,0.628,0.565,0.0837,0.0,0.797,50.01360018952522,21276
0.448,0.463,0.0647,0.774,0.00269,0.526,1025.278803885267,34506
0.393,0.534,0.058,0.605,0.0,0.883,1038.2823399345436,26030
0.495,0.472,0.567,0.974,1.84e-05,0.965,6.001632022743026,26499
0.604,0.288,0.909,0.653,0.0,0.701,94.02556835630742,18455
0.498,0.72,0.941,0.807,0.0,0.587,45.012240170572696,18167
0.64,0.542,0.508,0.603,0.0,0.578,213.05793680737744,21814
0.497,0.499,0.056,0.0558,0.73,0.516,13.003536049276557,84458
0.821,0.487,0.0648,0.0242,0.893,0.542,291.0791531030368,111676
0.456,0.897,0.0343,0.0355,0.695,0.93,432.1175056374979,7546
0.537,0.815,0.0348,0.000418,0.807,0.691,2142.5826321192603,107360
0.411,0.0173,0.763,7.41e-05,0.913,0.631,1.0002720037905044,113520
0.491,0.185,0.0452,0.947,0.929,0.674,300.0816011371513,45360
0.715,0.389,0.0513,0.596,0.861,0.676,498.1354578876712,45859
0.452,0.527,0.0471,0.796,0.712,0.929,83.02257631461187,90180
0.625,0.504,0.107,0.877,0.918,0.512,236.06419289455903,105640
