x0,x1,x2,x3,x4,x5,weight,source_index
0.315,0.356,0.0306,0.347,0.0159,0.259,1721.468118523458,93098
0.733,0.483,0.048,0.0121,0.0166,0.155,2668.725706113066,17176
0.482,0.46,0.577,0.357,0.0,0.434,2.000544007581009,15391
0.856,0.386,0.564,0.154,2.84e-06,0.344,25.00680009476261,66815
0.259,0.972,0.727,0.0506,1.78e-05,0.153,45.012240170572696,38584
0.849,0.665,0.511,0.0079,0.00822,0.436,56.015232212268245,17976
0.411,0.638,0.0576,0.925,0.00206,0.336,1054.2866919951916,16464
0.555,0.596,0.0298,0.665,1.05e-05,0.352,1648.4482622467513,55033
0.477,0.313,0.594,0.714,0.0,0.266,15.004080056857566,66142
0.752,0.191,0.574,0.846,0.0,0.391,84.02284831840237,98940
0.431,0.789,0.951,0.858,0.0,0.217,158.04297659889968,18589
0.604,0.661,0.94,0.833,0.0,0.328,324.0881292281234,18145
0.132,0.0018,0.165,2.25e-06,0.677,0.00598,577.1569461871211,101893
0.598,0.424,0.0734,0.0199,0.816,0.311,779.211890952803,105174
0.904,0.379,0.536,0.125,0.891,0.354,1.0002720037905044,24254
0.397,0.668,0.558,7.93e-05,0.86,0.366,5.001360018952522,59515
0.54,0.983,0.578,0.0487,0.922,0.0695,4.001088015162018,109683
0.502,0.19,0.0363,0.92,0.858,0.15,1549.4213338714912,76821
0.477,0.558,0.0342,0.993,0.819,0.168,254.06908896278813,54343
0.561,0.565,0.0373,0.763,0.948,0.0392,224.06092884907298,111210
0.659,0.353,0.723,0.984,0.807,0.438,5.001360018952522,15113
0.558,0.965,0.531,0.763,0.836,0.16,1.0002720037905044,59644
0.493,0.443,0.0268,0.402,0.00051,0.728,264.0718090006932,7289
0.581,0.482,0.0542,0.49,0.000231,0.921,2253.6128245400064,95551
0.5,0.481,0.506,0.211,0.0,0.516,2.000544007581009,111105
0.865,0.174,0.875,0.361,0.0,0.822,36.00979213645816,66932
0.443,0.801,0.529,0.311,0.0,0.611,5.001360018952522,60949
0.554,0.651,0.522,0.175,0.0,0.581,50.01360018952522,39782
0.499,0.304,0.0632,0.81,0.0,0.521,1025.278803885267,64390
0.21,0.722,0.0652,0.673,0.00211,0.8,1038.2823399345436,84743
0.497,0.373,0.509,0.864,0.023,0.93,6.001632022743026,93966
0.573,0.497,0.945,0.864,0.0,0.546,94.02556835630742,18507
0.465,0.825,0.942,0.847,0.0,0.568,45.012240170572696,18723
0.63,0.614,0.932,0.851,0.0,0.541,213.05793680737744,18522
0.488,0.437,0.032,0.105,0.974,0.918,13.003536049276557,7440
0.501,0.496,0.121,0.384,0.694,0.575,291.0791531030368,46011
0.458,0.88,0.114,0.0482,0.783,0.559,432.1175056374979,42275
0.663,0.642,0.0882,0.0586,0.776,0.539,2142.5826321192603,105936
0.411,0.0173,0.763,7.41e-05,0.913,0.631,1.0002720037905044,113520
0.465,0.0561,0.0512,0.989,0.882,0.697,300.0816011371513,79427
0.716,0.499,0.0336,0.87,0.924,0.604,498.1354578876712,45023
0.484,0.549,0.0334,0.937,0.922,0.627,83.02257631461187,108566
0.769,0.567,0.0583,0.591,0.899,0.652,236.06419289455903,105922
0.401,0.448,0.552,0.918,0.759,0.695,1.0002720037905044,16124
0.557,0.000544,0.508,0.996,0.937,0.603,2.000544007581009,79886
0.605,0.644,0.0288,0.00379,0.202,0.747,2834.7708587422894,111269
0.847,0.69,0.0493,0.0127,6e-05,0.692,1651.4490782581229,23014
0.602,0.92,0.0339,0.000777,3.43e-06,0.608,6090.656231080381,44883
0.759,0.843,0.0913,0.127,0.0,0.56,1199.3261325448148,89276
0.598,0.623,0.451,0.0475,0.0,0.688,259.07044898174064,60633
0.819,0.743,0.399,0.0374,4.81e-05,0.624,241.06555291351157,13840
0.526,0.816,0.424,0.245,1.3e-05,0.629,260.0707209855311,48128
0.759,0.756,0.266,0.0903,2.36e-06,0.613,85.02312032219288,48260
0.58,0.745,0.048,0.383,0.0,0.612,1399.3805333029156,30913
0.772,0.707,0.032,0.353,0.0,0.743,442.12022567540293,95879
0.564,0.866,0.0395,0.335,2.42e-05,0.509,782.2127069641745,95931
0.778,0.8,0.227,0.254,0.0,0.585,195.05304073914837,65818
0.746,0.61,0.403,0.351,0.0,0.503,187.05086470882432,112341
0.803,0.715,0.298,0.295,0.000134,0.574,94.02556835630742,89550
0.646,0.807,0.288,0.331,0.0,0.658,86.02339232598338,8739
0.779,0.854,0.341,0.316,0.0,0.719,35.00952013266765,104707
0.648,0.649,0.0321,0.113,0.397,0.522,76.02067228807833,99701
0.895,0.67,0.139,0.0882,0.286,0.551,55.014960208477746,30958
0.63,0.862,0.0344,0.0584,0.339,0.675,179.0486886785003,82641
0.758,0.891,0.0463,0.02,0.297,0.684,40.01088015162018,111396
0.566,0.632,0.287,0.0633,0.495,0.667,1.0002720037905044,111794
0.969,0.664,0.327,0.0114,0.351,0.736,6.001632022743026,13507
0.539,0.851,0.269,0.0222,0.349,0.565,2.000544007581009,109164
0.826,0.816,0.256,0.182,0.379,0.566,1.0002720037905044,111389
0.684,0.684,0.0418,0.385,0.29,0.616,19.005168072019583,111052
0.766,0.701,0.0737,0.261,0.447,0.568,4.001088015162018,17324
0.64,0.86,0.101,0.302,0.468,0.516,9.00244803411454,51040
0.834,0.788,0.213,0.359,0.27,0.705,2.000544007581009,51675
0.754,0.719,0.371,0.373,0.259,0.674,2.000544007581009,111402
0.586,0.559,0.0914,0.234,0.0,0.819,1776.4830787319358,106897
0.787,0.662,0.0372,0.0648,0.0,0.79,1119.3043722415744,67507
0.677,0.904,0.0334,0.231,0.0,0.886,4318.174240363607,61738
0.793,0.866,0.0375,0.218,0.0,0.934,1396.3797172915442,78049
0.749,0.699,0.301,0.105,6e-06,0.931,94.02556835630742,36489
0.812,0.516,0.377,0.0913,0.0,0.792,141.03835253446113,106462
0.559,0.853,0.275,0.0158,0.00984,0.811,140.0380805306706,58398
0.877,0.808,0.363,0.166,0.0,0.882,94.02556835630742,66659
0.736,0.704,0.0398,0.278,0.0,0.96,952.2589476085602,74038
0.764,0.679,0.0365,0.45,3.53e-06,0.983,498.1354578876712,87140
0.713,0.822,0.0441,0.422,0.0,0.972,1073.2918600672112,95343
0.784,0.879,0.0308,0.39,0.000848,0.893,381.10363344418215,11043
0.646,0.738,0.256,0.489,2.11e-05,0.865,61.01659223122077,56603
0.799,0.572,0.357,0.264,0.0,0.828,53.01441620089673,28141
0.662,0.896,0.251,0.318,0.0,0.79,69.0187682615448,88853
0.84,0.884,0.334,0.427,0.0,0.972,27.00734410234362,55124
0.604,0.703,0.0293,0.112,0.289,0.829,51.01387219331573,107742
0.807,0.61,0.0671,0.000145,0.478,0.88,38.010336144039165,13614
0.702,0.912,0.0652,0.0773,0.309,0.957,125.03400047381305,25450
0.885,0.919,0.0469,0.00358,0.446,0.944,57.01550421605875,13503
0.647,0.839,0.416,0.0318,0.344,0.789,1.0002720037905044,48203
0.583,0.662,0.0274,0.375,0.346,0.784,12.003264045486052,92636
0.833,0.579,0.101,0.451,0.294,0.819,8.002176030324035,1181
0.648,0.871,0.0482,0.328,0.426,0.891,7.001904026533531,35209
0.869,0.76,0.0887,0.432,0.284,0.872,3.000816011371513,68625
0.586,0.608,0.0247,0.132,5.16e-05,0.202,1189.3234125069098,34708
0.776,0.629,0.0505,0.0268,0.0,0.104,218.05929682632996,67257
0.746,0.886,0.0455,0.0506,0.00182,0.189,1490.4052856478515,107210
0.793,0.809,0.0408,0.0251,0.000336,0.158,71.01931226912582,62762
0.531,0.683,0.333,0.135,0.00265,0.212,34.00924812887715,20800
0.9,0.573,0.353,0.118,0.0,0.236,19.005168072019583,39817
0.609,0.99,0.342,0.192,0.00928,0.199,94.02556835630742,46468
0.902,0.758,0.288,0.0729,7.15e-06,0.142,4.001088015162018,39767
0.606,0.664,0.0815,0.398,0.0,0.164,341.092753292562,18700
0.798,0.62,0.232,0.414,0.0192,0.235,67.0182242539638,20385
0.557,0.758,0.0414,0.324,3.34e-06,0.192,60.01632022743026,40070
0.753,0.844,0.137,0.361,6.44e-05,0.131,10.002720037905044,46378
0.735,0.651,0.315,0.262,0.0,0.163,15.004080056857566,5678
0.892,0.592,0.255,0.352,0.0,0.17,5.001360018952522,21479
0.706,0.995,0.323,0.29,0.0107,0.119,18.00489606822908,49845
0.826,0.893,0.27,0.472,0.000879,0.0367,1.0002720037905044,37957
0.601,0.75,0.0419,0.0608,0.374,0.222,92.0250243487264,10836
0.803,0.743,0.0532,0.0012,0.308,0.176,18.00489606822908,109264
0.582,0.929,0.034,0.00067,0.36,0.0839,237.06446489834954,32358
0.876,0.76,0.167,0.0856,0.5,0.248,13.003536049276557,10606
0.595,0.628,0.317,0.183,0.315,0.17,5.001360018952522,8555
0.766,0.521,0.337,0.00391,0.368,0.228,2.000544007581009,17668
0.743,0.944,0.302,0.154,0.288,0.0361,6.001632022743026,49830
0.774,0.987,0.347,0.00264,0.366,0.184,3.000816011371513,49803
0.712,0.569,0.0348,0.346,0.492,0.241,19.005168072019583,109515
0.756,0.6,0.0547,0.307,0.377,0.12,1.0002720037905044,36272
0.686,0.92,0.0566,0.301,0.27,0.225,11.00299204169555,84223
0.801,0.781,0.0419,0.32,0.35,0.0616,3.000816011371513,23575
0.651,0.997,0.306,0.274,0.353,0.0602,3.000816011371513,46070
0.555,0.585,0.0311,0.166,0.0,0.307,3064.8334196141054,40442
0.751,0.727,0.0304,0.0442,0.0338,0.28,920.250243487264,13000
0.532,0.869,0.172,0.157,0.00508,0.422,4171.134255806403,31021
0.764,0.802,0.0351,0.102,0.0,0.323,387.10526546692523,65954
0.541,0.734,0.424,0.191,0.0,0.378,162.0440646140617,36430
0.766,0.745,0.289,0.12,0.0,0.333,175.04760066333827,18413
0.594,0.806,0.276,0.0738,0.000909,0.259,201.0546727618914,83610
0.785,0.977,0.266,0.0422,1.56e-06,0.475,50.01360018952522,46527
0.596,0.732,0.0551,0.455,0.0,0.338,1328.36122103379,77965
0.756,0.514,0.0759,0.47,0.0,0.332,224.06092884907298,15227
0.556,0.874,0.0497,0.316,4.55e-06,0.48,290.0788810992463,97212
0.827,0.757,0.0564,0.283,1.56e-06,0.374,70.0190402653353,31213
0.706,0.604,0.303,0.418,0.0,0.361,103.02801639042195,94012
0.766,0.622,0.359,0.317,0.00798,0.426,63.017136238801776,21553
0.627,0.858,0.386,0.263,0.0,0.342,77.02094429186884,88171
