x0,x1,x2,x3,x4,x5,weight,source_index
0.419,0.473,0.0282,0.34,0.0,0.184,1735.6003573924504,113028
0.523,0.448,0.0593,0.442,0.0,0.351,2690.634371599685,57273
0.354,0.712,0.0589,0.358,4.19e-05,0.238,12108.863155846107,51465
0.512,0.97,0.212,0.03,0.0,0.427,15964.29614033846,71257
0.327,0.293,0.0311,0.668,5.03e-06,0.17,6382.693005192806,41668
0.703,0.169,0.119,0.98,0.0351,0.195,5211.843490414982,26747
0.394,0.509,0.0309,0.737,0.0215,0.144,1062.941764492529,76411
0.619,0.53,0.0295,0.585,0.265,0.0704,1661.9810511230437,61316
0.684,0.449,0.611,0.869,0.0,0.341,84.71262639219397,102273
0.36,0.799,0.887,0.84,0.000167,0.127,159.34041630912677,18133
0.676,0.951,0.94,0.832,0.0,0.251,326.7487017984625,18203
0.31,0.329,0.049,0.146,0.889,0.0352,581.8950646225705,39337
0.678,0.475,0.0322,0.155,0.533,0.358,785.6087614228466,5257
0.177,0.89,0.0519,1.3e-06,0.952,0.482,2920.5686432356397,42440
0.751,0.797,0.0717,0.0113,0.809,0.1,4340.513618952415,46305
0.26,0.249,0.0371,0.903,0.871,0.0848,4288.072469281057,39279
0.537,0.0758,0.043,0.993,0.9,0.412,1562.1411700179578,79851
0.483,0.623,0.0376,0.651,0.883,0.376,256.1548464716342,4756
0.725,0.776,0.0823,0.551,0.852,0.288,225.9003370458506,105952
0.364,0.483,0.0317,0.281,1.53e-06,0.7,266.23968294689536,84617
0.941,0.387,0.0427,0.184,2.88e-05,0.965,2272.1136578763453,14011
0.42,0.936,0.0811,0.000208,4.54e-06,0.674,5089.816969064322,63601
0.416,0.45,0.0339,0.766,0.00035,0.573,1033.6957387142718,93241
0.758,0.459,0.0709,0.615,0.00029,0.87,4013.7649171539524,96151
0.468,0.713,0.0388,0.629,0.0,0.946,1046.8060261321114,41356
0.754,0.606,0.0293,0.687,0.000189,0.581,5275.377960209127,35967
0.544,0.45,0.893,0.799,0.0,0.585,94.79746286745517,34556
0.68,0.778,0.567,0.843,0.0,0.823,214.8070169230633,18767
0.618,0.377,0.0593,0.0369,0.916,0.679,293.4687414301006,105945
0.32,0.798,0.124,0.00033,0.692,0.74,435.6649357312833,85313
0.505,0.607,0.03,0.135,0.876,0.767,2160.1719730009463,43417
0.483,0.116,0.0523,0.993,0.959,0.543,302.5450942578356,79322
0.744,0.266,0.0438,0.915,0.928,0.617,502.22485646800715,14986
0.331,0.551,0.0379,0.989,0.511,0.664,83.70414274466786,80345
0.689,0.886,0.0462,0.563,0.897,0.884,238.00214081616403,1190
0.709,0.56,0.171,0.034,0.0,0.541,2858.0426570890204,88001
0.763,0.735,0.185,0.154,0.0,0.532,1665.006502065622,51706
0.686,0.856,0.0426,0.0896,0.0,0.733,6140.656929786537,53312
0.759,0.842,0.096,0.101,0.0,0.584,1209.1718933838163,89853
0.503,0.675,0.254,0.0466,0.0,0.645,261.19726470926474,21403
0.819,0.743,0.399,0.0374,4.81e-05,0.624,243.04455905379461,13840
0.604,0.819,0.447,0.0332,0.0,0.676,262.2057483567909,18451
0.888,0.837,0.288,0.0761,0.0,0.601,85.72111003972009,32999
0.739,0.738,0.249,0.348,0.0,0.737,1410.8686228890401,80787
0.757,0.571,0.0906,0.264,8.97e-06,0.538,445.7497722065445,67068
0.691,0.894,0.115,0.291,0.0,0.623,788.6342123654249,88234
0.775,0.873,0.205,0.255,2.58e-05,0.515,196.65431126759316,65776
0.609,0.668,0.301,0.255,0.0,0.69,188.5864420873842,15492
0.774,0.695,0.387,0.374,0.0,0.615,94.79746286745517,21583
0.51,0.844,0.335,0.43,0.0,0.575,86.72959368724621,34211
0.578,0.882,0.044,0.000121,0.479,0.623,180.51857290717527,82161
0.686,0.722,0.0233,0.101,3.37e-06,0.904,1791.0669580063868,8515
0.751,0.688,0.0677,0.0597,0.0,0.873,1128.493201581727,66036
0.72,0.768,0.035,0.215,0.0,0.804,4353.623906370254,61027
0.751,0.991,0.0723,0.00101,0.179,0.849,1407.8431719464618,46833
0.728,0.514,0.284,0.162,0.0,0.871,94.79746286745517,87606
0.896,0.517,0.389,0.112,0.0,0.816,142.19619430118274,51978
0.545,0.763,0.407,0.00715,0.0,0.752,141.18771065365664,60010
0.922,0.858,0.251,0.00451,0.0,0.915,94.79746286745517,20622
0.711,0.681,0.0633,0.337,0.0,0.802,960.0764324448651,104447
0.798,0.625,0.13,0.383,3.33e-05,0.774,502.22485646800715,89476
0.648,0.872,0.0384,0.349,1.26e-06,0.933,1082.1029537955253,35077
0.782,0.904,0.0395,0.323,0.0032,0.936,384.2322697074512,10246
0.6,0.9,0.0456,0.00924,0.3,0.919,126.06045594076484,38995
