x0,x1,x2,x3,x4,x5,weight,source_index
0.133,0.000272,0.0635,0.0663,0.305,0.0379,1735.6003573924504,101815
0.767,0.394,0.0448,5.85e-05,0.488,0.227,2690.634371599685,54704
0.312,0.934,0.0683,0.000606,6.76e-05,0.471,12108.863155846107,44729
0.819,0.61,0.366,0.207,1.13e-05,0.306,15964.29614033846,36318
0.133,0.339,0.0339,0.854,0.0422,0.0291,6382.693005192806,4189
0.559,0.414,0.0249,0.526,0.0273,0.323,5211.843490414982,85842
0.491,0.751,0.0603,0.51,0.0,0.351,1062.941764492529,77766
0.563,0.68,0.419,0.741,2.49e-06,0.349,1661.9810511230437,33664
0.701,0.335,0.598,0.772,3.62e-06,0.28,84.71262639219397,94487
0.479,0.953,0.862,0.609,0.0,0.183,159.34041630912677,18708
0.518,0.939,0.957,0.854,0.0,0.314,326.7487017984625,18271
0.265,0.28,0.0342,0.348,0.567,0.48,581.8950646225705,26130
0.826,0.481,0.0656,0.0214,0.925,0.27,785.6087614228466,73135
0.379,0.939,0.0878,0.00291,0.8,0.0819,2920.5686432356397,27687
0.558,0.687,0.0332,0.274,0.909,0.0473,4340.513618952415,73586
0.128,0.0392,0.0539,0.993,0.935,0.0381,4288.072469281057,11993
0.644,0.0563,0.0509,0.981,0.902,0.226,1562.1411700179578,45367
0.289,0.581,0.0554,0.948,0.651,0.0372,256.1548464716342,101431
0.542,0.946,0.0673,0.694,0.914,0.039,225.9003370458506,59859
0.476,0.369,0.0326,0.087,0.0,0.532,266.23968294689536,11673
0.708,0.316,0.0671,0.447,0.00023,0.652,2272.1136578763453,55651
0.258,0.904,0.0386,2.2e-05,0.218,0.832,5089.816969064322,44036
0.369,0.499,0.0448,0.829,1.75e-06,0.69,1033.6957387142718,64625
0.506,0.485,0.0324,0.74,0.001,0.765,4013.7649171539524,95179
0.49,0.625,0.0423,0.503,4.45e-06,0.552,1046.8060261321114,87048
0.66,0.506,0.0333,0.6,1.57e-05,0.722,5275.377960209127,104503
0.705,0.0715,0.642,0.794,0.0,0.713,94.79746286745517,68888
0.589,0.524,0.941,0.82,0.0,0.515,214.8070169230633,18287
0.595,0.451,0.0288,0.0106,0.929,0.779,293.4687414301006,11740
0.236,0.84,0.0471,0.126,0.767,0.739,435.6649357312833,82931
0.787,0.672,0.0611,0.00529,0.535,0.732,2160.1719730009463,54980
0.479,0.218,0.0406,0.981,0.939,0.55,302.5450942578356,108003
0.737,0.0996,0.0428,0.989,0.948,0.52,502.22485646800715,26768
0.316,0.535,0.0334,0.583,0.896,0.962,83.70414274466786,7763
0.7,0.713,0.0357,0.834,0.936,0.934,238.00214081616403,1479
0.676,0.67,0.051,0.00565,0.00676,0.725,2858.0426570890204,48027
0.822,0.736,0.15,0.157,0.000781,0.679,1665.006502065622,88141
0.547,0.932,0.0465,0.0039,0.0,0.534,6140.656929786537,62553
0.839,0.875,0.212,0.0138,0.0052,0.677,1209.1718933838163,21254
0.641,0.565,0.308,0.139,0.0,0.544,261.19726470926474,37233
0.95,0.738,0.323,0.113,0.000209,0.568,243.04455905379461,66451
0.705,0.852,0.252,0.226,0.000626,0.671,262.2057483567909,51330
0.78,0.856,0.267,0.0233,0.0,0.605,85.72111003972009,30236
0.706,0.551,0.0304,0.303,0.0,0.598,1410.8686228890401,104123
0.823,0.626,0.0613,0.417,0.0,0.717,445.7497722065445,37877
0.603,0.774,0.0809,0.483,0.0,0.559,788.6342123654249,106716
0.845,0.841,0.208,0.261,0.0,0.584,196.65431126759316,60866
0.715,0.626,0.29,0.345,0.0786,0.572,188.5864420873842,21158
0.751,0.637,0.256,0.429,0.0,0.559,94.79746286745517,87028
0.656,0.786,0.306,0.458,0.00246,0.642,86.72959368724621,90364
0.517,0.762,0.0318,1.14e-05,0.346,0.659,180.51857290717527,50683
0.726,0.597,0.213,0.249,0.0,0.761,1791.0669580063868,100483
0.919,0.642,0.0417,0.147,0.0,0.977,1128.493201581727,14764
0.744,0.78,0.0529,0.101,4.36e-06,0.762,4353.623906370254,23368
0.813,0.836,0.0439,0.00299,0.0,0.907,1407.8431719464618,25433
0.712,0.602,0.343,0.227,0.0,0.796,94.79746286745517,94540
0.9,0.509,0.257,0.115,1.67e-06,0.765,142.19619430118274,57380
0.717,0.795,0.291,0.0298,2.33e-06,0.792,141.18771065365664,60787
0.822,0.851,0.284,0.216,0.0,0.923,94.79746286745517,37854
0.623,0.668,0.0531,0.475,0.0,0.823,960.0764324448651,81329
0.835,0.663,0.037,0.296,0.0,0.92,502.22485646800715,8489
0.501,0.823,0.0386,0.441,0.0,0.811,1082.1029537955253,96919
0.764,0.797,0.0382,0.486,0.0,0.977,384.2322697074512,87793
0.565,0.916,0.0489,0.000584,0.476,0.765,126.06045594076484,10721
